state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
1,Urban,dm_undiagnosed,9.7,2.6,16.7,Proportion,"9.7 (2.6, 16.7)",97,swealthq_ur,1,Jammu & Kashmir,North
1,Urban,dm_unscreened,1.3,-0.3,3,Proportion,"1.3 (-0.3, 3)",105,swealthq_ur,2,Jammu & Kashmir,North
1,Urban,dm_undiagnosed,5,0.1,9.9,Proportion,"5 (0.1, 9.9)",105,swealthq_ur,2,Jammu & Kashmir,North
1,Urban,dm_unscreened,5.9,0.7,11.2,Proportion,"5.9 (0.7, 11.2)",84,swealthq_ur,3,Jammu & Kashmir,North
1,Urban,dm_undiagnosed,9.2,2.8,15.6,Proportion,"9.2 (2.8, 15.6)",84,swealthq_ur,3,Jammu & Kashmir,North
1,Urban,dm_unscreened,2.8,-0.4,5.9,Proportion,"2.8 (-0.4, 5.9)",97,swealthq_ur,4,Jammu & Kashmir,North
1,Urban,dm_undiagnosed,8.2,1.3,15.1,Proportion,"8.2 (1.3, 15.1)",97,swealthq_ur,4,Jammu & Kashmir,North
1,Urban,dm_unscreened,4.5,0.2,8.8,Proportion,"4.5 (0.2, 8.8)",118,swealthq_ur,5,Jammu & Kashmir,North
1,Urban,dm_undiagnosed,11.2,3.5,18.9,Proportion,"11.2 (3.5, 18.9)",118,swealthq_ur,5,Jammu & Kashmir,North
2,Rural,dm_unscreened,15.8,8.1,23.5,Proportion,"15.8 (8.1, 23.5)",144,swealthq_ur,1,Himachal Pradesh,North
2,Rural,dm_undiagnosed,37.3,25.4,49.1,Proportion,"37.3 (25.4, 49.1)",144,swealthq_ur,1,Himachal Pradesh,North
2,Rural,dm_unscreened,16.8,8.4,25.2,Proportion,"16.8 (8.4, 25.2)",194,swealthq_ur,2,Himachal Pradesh,North
2,Rural,dm_undiagnosed,26.1,16.6,35.5,Proportion,"26.1 (16.6, 35.5)",194,swealthq_ur,2,Himachal Pradesh,North
2,Rural,dm_unscreened,11,6.4,15.6,Proportion,"11 (6.4, 15.6)",282,swealthq_ur,3,Himachal Pradesh,North
2,Rural,dm_undiagnosed,24.2,17.9,30.5,Proportion,"24.2 (17.9, 30.5)",282,swealthq_ur,3,Himachal Pradesh,North
2,Rural,dm_unscreened,10.4,6.2,14.6,Proportion,"10.4 (6.2, 14.6)",314,swealthq_ur,4,Himachal Pradesh,North
2,Rural,dm_undiagnosed,20.9,15.4,26.3,Proportion,"20.9 (15.4, 26.3)",314,swealthq_ur,4,Himachal Pradesh,North
2,Rural,dm_unscreened,4.2,2.1,6.4,Proportion,"4.2 (2.1, 6.4)",409,swealthq_ur,5,Himachal Pradesh,North
2,Rural,dm_undiagnosed,22.5,16.4,28.6,Proportion,"22.5 (16.4, 28.6)",409,swealthq_ur,5,Himachal Pradesh,North
2,Urban,dm_unscreened,18.7,-6.9,44.3,Proportion,"18.7 (-6.9, 44.3)",12,swealthq_ur,1,Himachal Pradesh,North
2,Urban,dm_undiagnosed,54.7,19.8,89.6,Proportion,"54.7 (19.8, 89.6)",12,swealthq_ur,1,Himachal Pradesh,North
2,Urban,dm_unscreened,8.3,-3.8,20.3,Proportion,"8.3 (-3.8, 20.3)",25,swealthq_ur,2,Himachal Pradesh,North
2,Urban,dm_undiagnosed,32.5,12.6,52.4,Proportion,"32.5 (12.6, 52.4)",25,swealthq_ur,2,Himachal Pradesh,North
2,Urban,dm_unscreened,3.7,-1.9,9.3,Proportion,"3.7 (-1.9, 9.3)",41,swealthq_ur,3,Himachal Pradesh,North
2,Urban,dm_undiagnosed,10.4,0.3,20.5,Proportion,"10.4 (0.3, 20.5)",41,swealthq_ur,3,Himachal Pradesh,North
2,Urban,dm_unscreened,4.9,-0.5,10.3,Proportion,"4.9 (-0.5, 10.3)",43,swealthq_ur,4,Himachal Pradesh,North
2,Urban,dm_undiagnosed,15.9,6.4,25.3,Proportion,"15.9 (6.4, 25.3)",43,swealthq_ur,4,Himachal Pradesh,North
2,Urban,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",58,swealthq_ur,5,Himachal Pradesh,North
2,Urban,dm_undiagnosed,7.1,-1.1,15.3,Proportion,"7.1 (-1.1, 15.3)",58,swealthq_ur,5,Himachal Pradesh,North
3,Rural,dm_unscreened,19.3,14.5,24,Proportion,"19.3 (14.5, 24)",322,swealthq_ur,1,Punjab,North
3,Rural,dm_undiagnosed,32.4,26.7,38.2,Proportion,"32.4 (26.7, 38.2)",322,swealthq_ur,1,Punjab,North
3,Rural,dm_unscreened,17.9,13.1,22.7,Proportion,"17.9 (13.1, 22.7)",354,swealthq_ur,2,Punjab,North
3,Rural,dm_undiagnosed,34.2,28.3,40.1,Proportion,"34.2 (28.3, 40.1)",354,swealthq_ur,2,Punjab,North
3,Rural,dm_unscreened,11,7.5,14.6,Proportion,"11 (7.5, 14.6)",419,swealthq_ur,3,Punjab,North
3,Rural,dm_undiagnosed,27.4,22.1,32.8,Proportion,"27.4 (22.1, 32.8)",419,swealthq_ur,3,Punjab,North
3,Rural,dm_unscreened,6.4,3.7,9,Proportion,"6.4 (3.7, 9)",553,swealthq_ur,4,Punjab,North
3,Rural,dm_undiagnosed,23.5,19.1,27.9,Proportion,"23.5 (19.1, 27.9)",553,swealthq_ur,4,Punjab,North
3,Rural,dm_unscreened,6.7,4.5,8.8,Proportion,"6.7 (4.5, 8.8)",634,swealthq_ur,5,Punjab,North
3,Rural,dm_undiagnosed,21.9,17.9,25.8,Proportion,"21.9 (17.9, 25.8)",634,swealthq_ur,5,Punjab,North
3,Urban,dm_unscreened,16.3,10,22.6,Proportion,"16.3 (10, 22.6)",126,swealthq_ur,1,Punjab,North
3,Urban,dm_undiagnosed,38.3,28.3,48.3,Proportion,"38.3 (28.3, 48.3)",126,swealthq_ur,1,Punjab,North
3,Urban,dm_unscreened,11.6,5.9,17.2,Proportion,"11.6 (5.9, 17.2)",218,swealthq_ur,2,Punjab,North
3,Urban,dm_undiagnosed,31.7,23.1,40.2,Proportion,"31.7 (23.1, 40.2)",218,swealthq_ur,2,Punjab,North
3,Urban,dm_unscreened,7.4,3.6,11.3,Proportion,"7.4 (3.6, 11.3)",279,swealthq_ur,3,Punjab,North
3,Urban,dm_undiagnosed,19.1,13.2,25,Proportion,"19.1 (13.2, 25)",279,swealthq_ur,3,Punjab,North
3,Urban,dm_unscreened,5.3,2.5,8.1,Proportion,"5.3 (2.5, 8.1)",325,swealthq_ur,4,Punjab,North
3,Urban,dm_undiagnosed,17.1,12.1,22.1,Proportion,"17.1 (12.1, 22.1)",325,swealthq_ur,4,Punjab,North
3,Urban,dm_unscreened,4.9,1.3,8.4,Proportion,"4.9 (1.3, 8.4)",317,swealthq_ur,5,Punjab,North
3,Urban,dm_undiagnosed,21.7,15.8,27.5,Proportion,"21.7 (15.8, 27.5)",317,swealthq_ur,5,Punjab,North
4,Rural,dm_unscreened,100,100,100,Proportion,"100 (100, 100)",1,swealthq_ur,1,Chandigarh,North
4,Rural,dm_undiagnosed,100,100,100,Proportion,"100 (100, 100)",1,swealthq_ur,1,Chandigarh,North
4,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",2,swealthq_ur,3,Chandigarh,North
4,Rural,dm_undiagnosed,50,50,50,Proportion,"50 (50, 50)",2,swealthq_ur,3,Chandigarh,North
4,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",2,swealthq_ur,5,Chandigarh,North
4,Rural,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",2,swealthq_ur,5,Chandigarh,North
4,Urban,dm_unscreened,18.1,7.7,28.5,Proportion,"18.1 (7.7, 28.5)",16,swealthq_ur,1,Chandigarh,North
4,Urban,dm_undiagnosed,46.4,20.6,72.2,Proportion,"46.4 (20.6, 72.2)",16,swealthq_ur,1,Chandigarh,North
4,Urban,dm_unscreened,22.7,6.2,39.1,Proportion,"22.7 (6.2, 39.1)",22,swealthq_ur,2,Chandigarh,North
4,Urban,dm_undiagnosed,34.2,13.2,55.3,Proportion,"34.2 (13.2, 55.3)",22,swealthq_ur,2,Chandigarh,North
4,Urban,dm_unscreened,3.7,-2.9,10.2,Proportion,"3.7 (-2.9, 10.2)",26,swealthq_ur,3,Chandigarh,North
4,Urban,dm_undiagnosed,23.7,9.8,37.6,Proportion,"23.7 (9.8, 37.6)",26,swealthq_ur,3,Chandigarh,North
4,Urban,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",25,swealthq_ur,4,Chandigarh,North
4,Urban,dm_undiagnosed,31.1,10.9,51.4,Proportion,"31.1 (10.9, 51.4)",25,swealthq_ur,4,Chandigarh,North
4,Urban,dm_unscreened,3.9,-3.5,11.2,Proportion,"3.9 (-3.5, 11.2)",38,swealthq_ur,5,Chandigarh,North
4,Urban,dm_undiagnosed,11.2,0.9,21.5,Proportion,"11.2 (0.9, 21.5)",38,swealthq_ur,5,Chandigarh,North
5,Rural,dm_unscreened,23.6,14.5,32.7,Proportion,"23.6 (14.5, 32.7)",124,swealthq_ur,1,Uttarakhand,Central
5,Rural,dm_undiagnosed,34.7,22.7,46.7,Proportion,"34.7 (22.7, 46.7)",124,swealthq_ur,1,Uttarakhand,Central
5,Rural,dm_unscreened,16.9,8.6,25.2,Proportion,"16.9 (8.6, 25.2)",166,swealthq_ur,2,Uttarakhand,Central
5,Rural,dm_undiagnosed,28.7,18.5,39,Proportion,"28.7 (18.5, 39)",166,swealthq_ur,2,Uttarakhand,Central
5,Rural,dm_unscreened,20.9,12.2,29.7,Proportion,"20.9 (12.2, 29.7)",201,swealthq_ur,3,Uttarakhand,Central
5,Rural,dm_undiagnosed,34,24.6,43.4,Proportion,"34 (24.6, 43.4)",201,swealthq_ur,3,Uttarakhand,Central
5,Rural,dm_unscreened,13.5,8.3,18.6,Proportion,"13.5 (8.3, 18.6)",222,swealthq_ur,4,Uttarakhand,Central
5,Rural,dm_undiagnosed,30.8,22.2,39.3,Proportion,"30.8 (22.2, 39.3)",222,swealthq_ur,4,Uttarakhand,Central
5,Rural,dm_unscreened,8.6,4.6,12.6,Proportion,"8.6 (4.6, 12.6)",257,swealthq_ur,5,Uttarakhand,Central
5,Rural,dm_undiagnosed,21.2,15.5,26.8,Proportion,"21.2 (15.5, 26.8)",257,swealthq_ur,5,Uttarakhand,Central
5,Urban,dm_unscreened,36.4,18.6,54.2,Proportion,"36.4 (18.6, 54.2)",46,swealthq_ur,1,Uttarakhand,Central
5,Urban,dm_undiagnosed,49.1,32.4,65.8,Proportion,"49.1 (32.4, 65.8)",46,swealthq_ur,1,Uttarakhand,Central
5,Urban,dm_unscreened,23,10.8,35.2,Proportion,"23 (10.8, 35.2)",79,swealthq_ur,2,Uttarakhand,Central
5,Urban,dm_undiagnosed,30.3,15.9,44.6,Proportion,"30.3 (15.9, 44.6)",79,swealthq_ur,2,Uttarakhand,Central
5,Urban,dm_unscreened,16.4,6.6,26.3,Proportion,"16.4 (6.6, 26.3)",105,swealthq_ur,3,Uttarakhand,Central
5,Urban,dm_undiagnosed,22.3,11.8,32.8,Proportion,"22.3 (11.8, 32.8)",105,swealthq_ur,3,Uttarakhand,Central
5,Urban,dm_unscreened,7.4,1.9,13,Proportion,"7.4 (1.9, 13)",103,swealthq_ur,4,Uttarakhand,Central
5,Urban,dm_undiagnosed,18.1,8.8,27.4,Proportion,"18.1 (8.8, 27.4)",103,swealthq_ur,4,Uttarakhand,Central
5,Urban,dm_unscreened,8.9,3.3,14.5,Proportion,"8.9 (3.3, 14.5)",113,swealthq_ur,5,Uttarakhand,Central
5,Urban,dm_undiagnosed,17.3,7.7,26.9,Proportion,"17.3 (7.7, 26.9)",113,swealthq_ur,5,Uttarakhand,Central
6,Rural,dm_unscreened,21.5,14.9,28.2,Proportion,"21.5 (14.9, 28.2)",204,swealthq_ur,1,Haryana,North
6,Rural,dm_undiagnosed,32.7,25.5,40,Proportion,"32.7 (25.5, 40)",204,swealthq_ur,1,Haryana,North
6,Rural,dm_unscreened,17,12,22.1,Proportion,"17 (12, 22.1)",311,swealthq_ur,2,Haryana,North
6,Rural,dm_undiagnosed,33.7,26.3,41,Proportion,"33.7 (26.3, 41)",311,swealthq_ur,2,Haryana,North
6,Rural,dm_unscreened,18.9,13.9,23.9,Proportion,"18.9 (13.9, 23.9)",335,swealthq_ur,3,Haryana,North
6,Rural,dm_undiagnosed,31.7,25.5,37.8,Proportion,"31.7 (25.5, 37.8)",335,swealthq_ur,3,Haryana,North
6,Rural,dm_unscreened,14.9,10.6,19.1,Proportion,"14.9 (10.6, 19.1)",351,swealthq_ur,4,Haryana,North
6,Rural,dm_undiagnosed,33.3,27.2,39.4,Proportion,"33.3 (27.2, 39.4)",351,swealthq_ur,4,Haryana,North
6,Rural,dm_unscreened,10,6.9,13.1,Proportion,"10 (6.9, 13.1)",546,swealthq_ur,5,Haryana,North
6,Rural,dm_undiagnosed,24.5,20.2,28.7,Proportion,"24.5 (20.2, 28.7)",546,swealthq_ur,5,Haryana,North
6,Urban,dm_unscreened,11.3,5.5,17,Proportion,"11.3 (5.5, 17)",135,swealthq_ur,1,Haryana,North
6,Urban,dm_undiagnosed,22.4,14.1,30.6,Proportion,"22.4 (14.1, 30.6)",135,swealthq_ur,1,Haryana,North
6,Urban,dm_unscreened,16.4,9.7,23.1,Proportion,"16.4 (9.7, 23.1)",173,swealthq_ur,2,Haryana,North
6,Urban,dm_undiagnosed,26.6,18.1,35.1,Proportion,"26.6 (18.1, 35.1)",173,swealthq_ur,2,Haryana,North
6,Urban,dm_unscreened,7.1,3.6,10.6,Proportion,"7.1 (3.6, 10.6)",286,swealthq_ur,3,Haryana,North
6,Urban,dm_undiagnosed,19.4,14,24.8,Proportion,"19.4 (14, 24.8)",286,swealthq_ur,3,Haryana,North
6,Urban,dm_unscreened,5.6,2.9,8.2,Proportion,"5.6 (2.9, 8.2)",312,swealthq_ur,4,Haryana,North
6,Urban,dm_undiagnosed,14.4,10.1,18.8,Proportion,"14.4 (10.1, 18.8)",312,swealthq_ur,4,Haryana,North
6,Urban,dm_unscreened,3.7,1.5,5.9,Proportion,"3.7 (1.5, 5.9)",308,swealthq_ur,5,Haryana,North
6,Urban,dm_undiagnosed,15.2,10.9,19.6,Proportion,"15.2 (10.9, 19.6)",308,swealthq_ur,5,Haryana,North
7,Rural,dm_unscreened,3.7,-4.6,12,Proportion,"3.7 (-4.6, 12)",4,swealthq_ur,1,Nct Of Delhi,North
7,Rural,dm_undiagnosed,7.4,-9.3,24,Proportion,"7.4 (-9.3, 24)",4,swealthq_ur,1,Nct Of Delhi,North
7,Rural,dm_unscreened,13.4,-8.7,35.4,Proportion,"13.4 (-8.7, 35.4)",6,swealthq_ur,2,Nct Of Delhi,North
7,Rural,dm_undiagnosed,21.7,-4.3,47.7,Proportion,"21.7 (-4.3, 47.7)",6,swealthq_ur,2,Nct Of Delhi,North
7,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",6,swealthq_ur,3,Nct Of Delhi,North
7,Rural,dm_undiagnosed,10.2,-10.1,30.5,Proportion,"10.2 (-10.1, 30.5)",6,swealthq_ur,3,Nct Of Delhi,North
7,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",16,swealthq_ur,4,Nct Of Delhi,North
7,Rural,dm_undiagnosed,32.6,5.4,59.9,Proportion,"32.6 (5.4, 59.9)",16,swealthq_ur,4,Nct Of Delhi,North
7,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",6,swealthq_ur,5,Nct Of Delhi,North
7,Rural,dm_undiagnosed,14.2,-12.9,41.4,Proportion,"14.2 (-12.9, 41.4)",6,swealthq_ur,5,Nct Of Delhi,North
7,Urban,dm_unscreened,17.3,10.8,23.8,Proportion,"17.3 (10.8, 23.8)",159,swealthq_ur,1,Nct Of Delhi,North
7,Urban,dm_undiagnosed,35.7,27.3,44.2,Proportion,"35.7 (27.3, 44.2)",159,swealthq_ur,1,Nct Of Delhi,North
7,Urban,dm_unscreened,8.9,5.2,12.5,Proportion,"8.9 (5.2, 12.5)",221,swealthq_ur,2,Nct Of Delhi,North
7,Urban,dm_undiagnosed,22.4,16.7,28.1,Proportion,"22.4 (16.7, 28.1)",221,swealthq_ur,2,Nct Of Delhi,North
7,Urban,dm_unscreened,9.2,5.7,12.7,Proportion,"9.2 (5.7, 12.7)",333,swealthq_ur,3,Nct Of Delhi,North
7,Urban,dm_undiagnosed,24.8,19.5,30,Proportion,"24.8 (19.5, 30)",333,swealthq_ur,3,Nct Of Delhi,North
7,Urban,dm_unscreened,7.4,4.8,9.9,Proportion,"7.4 (4.8, 9.9)",424,swealthq_ur,4,Nct Of Delhi,North
7,Urban,dm_undiagnosed,22.2,17.5,26.9,Proportion,"22.2 (17.5, 26.9)",424,swealthq_ur,4,Nct Of Delhi,North
7,Urban,dm_unscreened,3.2,1.6,4.8,Proportion,"3.2 (1.6, 4.8)",521,swealthq_ur,5,Nct Of Delhi,North
7,Urban,dm_undiagnosed,12.5,9.4,15.5,Proportion,"12.5 (9.4, 15.5)",521,swealthq_ur,5,Nct Of Delhi,North
8,Rural,dm_unscreened,20,12.4,27.6,Proportion,"20 (12.4, 27.6)",219,swealthq_ur,1,Rajasthan,North
8,Rural,dm_undiagnosed,27.6,18.7,36.6,Proportion,"27.6 (18.7, 36.6)",219,swealthq_ur,1,Rajasthan,North
8,Rural,dm_unscreened,26.6,19.9,33.3,Proportion,"26.6 (19.9, 33.3)",287,swealthq_ur,2,Rajasthan,North
8,Rural,dm_undiagnosed,35.1,28.1,42.2,Proportion,"35.1 (28.1, 42.2)",287,swealthq_ur,2,Rajasthan,North
8,Rural,dm_unscreened,20,14.6,25.3,Proportion,"20 (14.6, 25.3)",342,swealthq_ur,3,Rajasthan,North
8,Rural,dm_undiagnosed,28.6,21.8,35.5,Proportion,"28.6 (21.8, 35.5)",342,swealthq_ur,3,Rajasthan,North
8,Rural,dm_unscreened,17.7,13,22.4,Proportion,"17.7 (13, 22.4)",394,swealthq_ur,4,Rajasthan,North
8,Rural,dm_undiagnosed,22.8,17.5,28.2,Proportion,"22.8 (17.5, 28.2)",394,swealthq_ur,4,Rajasthan,North
8,Rural,dm_unscreened,18.3,14.3,22.3,Proportion,"18.3 (14.3, 22.3)",545,swealthq_ur,5,Rajasthan,North
8,Rural,dm_undiagnosed,25.5,20.6,30.3,Proportion,"25.5 (20.6, 30.3)",545,swealthq_ur,5,Rajasthan,North
8,Urban,dm_unscreened,19.9,10.3,29.5,Proportion,"19.9 (10.3, 29.5)",115,swealthq_ur,1,Rajasthan,North
8,Urban,dm_undiagnosed,24.9,15.1,34.7,Proportion,"24.9 (15.1, 34.7)",115,swealthq_ur,1,Rajasthan,North
8,Urban,dm_unscreened,16.5,8.7,24.2,Proportion,"16.5 (8.7, 24.2)",148,swealthq_ur,2,Rajasthan,North
8,Urban,dm_undiagnosed,19.8,11.5,28.2,Proportion,"19.8 (11.5, 28.2)",148,swealthq_ur,2,Rajasthan,North
8,Urban,dm_unscreened,15.7,9.1,22.3,Proportion,"15.7 (9.1, 22.3)",179,swealthq_ur,3,Rajasthan,North
8,Urban,dm_undiagnosed,20.3,13,27.6,Proportion,"20.3 (13, 27.6)",179,swealthq_ur,3,Rajasthan,North
8,Urban,dm_unscreened,9.8,5.1,14.5,Proportion,"9.8 (5.1, 14.5)",244,swealthq_ur,4,Rajasthan,North
8,Urban,dm_undiagnosed,15.3,9.4,21.2,Proportion,"15.3 (9.4, 21.2)",244,swealthq_ur,4,Rajasthan,North
8,Urban,dm_unscreened,7.6,2.7,12.5,Proportion,"7.6 (2.7, 12.5)",269,swealthq_ur,5,Rajasthan,North
8,Urban,dm_undiagnosed,15.1,8.8,21.4,Proportion,"15.1 (8.8, 21.4)",269,swealthq_ur,5,Rajasthan,North
9,Rural,dm_unscreened,26.5,22.3,30.6,Proportion,"26.5 (22.3, 30.6)",943,swealthq_ur,1,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,34.9,30.3,39.5,Proportion,"34.9 (30.3, 39.5)",943,swealthq_ur,1,Uttar Pradesh,Central
9,Rural,dm_unscreened,22.8,19.6,26.1,Proportion,"22.8 (19.6, 26.1)",1076,swealthq_ur,2,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,30.9,27.2,34.6,Proportion,"30.9 (27.2, 34.6)",1076,swealthq_ur,2,Uttar Pradesh,Central
9,Rural,dm_unscreened,24.2,21,27.3,Proportion,"24.2 (21, 27.3)",1235,swealthq_ur,3,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,32.9,29.3,36.5,Proportion,"32.9 (29.3, 36.5)",1235,swealthq_ur,3,Uttar Pradesh,Central
9,Rural,dm_unscreened,19.4,16.9,22,Proportion,"19.4 (16.9, 22)",1528,swealthq_ur,4,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,31.2,27.9,34.5,Proportion,"31.2 (27.9, 34.5)",1528,swealthq_ur,4,Uttar Pradesh,Central
9,Rural,dm_unscreened,17.4,15.3,19.6,Proportion,"17.4 (15.3, 19.6)",2067,swealthq_ur,5,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,30.9,28.1,33.6,Proportion,"30.9 (28.1, 33.6)",2067,swealthq_ur,5,Uttar Pradesh,Central
9,Urban,dm_unscreened,24,16.5,31.4,Proportion,"24 (16.5, 31.4)",249,swealthq_ur,1,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,34.7,25.7,43.7,Proportion,"34.7 (25.7, 43.7)",249,swealthq_ur,1,Uttar Pradesh,Central
9,Urban,dm_unscreened,20.8,15.7,25.9,Proportion,"20.8 (15.7, 25.9)",381,swealthq_ur,2,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,36.8,30.3,43.4,Proportion,"36.8 (30.3, 43.4)",381,swealthq_ur,2,Uttar Pradesh,Central
9,Urban,dm_unscreened,18.6,14.2,23,Proportion,"18.6 (14.2, 23)",405,swealthq_ur,3,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,33.3,27.3,39.2,Proportion,"33.3 (27.3, 39.2)",405,swealthq_ur,3,Uttar Pradesh,Central
9,Urban,dm_unscreened,11.3,7.7,15,Proportion,"11.3 (7.7, 15)",467,swealthq_ur,4,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,25.5,20,31.1,Proportion,"25.5 (20, 31.1)",467,swealthq_ur,4,Uttar Pradesh,Central
9,Urban,dm_unscreened,11.9,7.9,15.9,Proportion,"11.9 (7.9, 15.9)",576,swealthq_ur,5,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,26.7,21.2,32.2,Proportion,"26.7 (21.2, 32.2)",576,swealthq_ur,5,Uttar Pradesh,Central
10,Rural,dm_unscreened,40.8,34.8,46.9,Proportion,"40.8 (34.8, 46.9)",421,swealthq_ur,1,Bihar,East
10,Rural,dm_undiagnosed,44.4,38.2,50.7,Proportion,"44.4 (38.2, 50.7)",421,swealthq_ur,1,Bihar,East
10,Rural,dm_unscreened,35.6,29.9,41.3,Proportion,"35.6 (29.9, 41.3)",479,swealthq_ur,2,Bihar,East
10,Rural,dm_undiagnosed,40.5,34.4,46.5,Proportion,"40.5 (34.4, 46.5)",479,swealthq_ur,2,Bihar,East
10,Rural,dm_unscreened,29.8,25.7,34,Proportion,"29.8 (25.7, 34)",619,swealthq_ur,3,Bihar,East
10,Rural,dm_undiagnosed,35.9,31.5,40.3,Proportion,"35.9 (31.5, 40.3)",619,swealthq_ur,3,Bihar,East
10,Rural,dm_unscreened,22,18.6,25.4,Proportion,"22 (18.6, 25.4)",822,swealthq_ur,4,Bihar,East
10,Rural,dm_undiagnosed,30.1,26.2,34.1,Proportion,"30.1 (26.2, 34.1)",822,swealthq_ur,4,Bihar,East
10,Rural,dm_unscreened,17.3,14.8,19.8,Proportion,"17.3 (14.8, 19.8)",1318,swealthq_ur,5,Bihar,East
10,Rural,dm_undiagnosed,26.3,23.3,29.3,Proportion,"26.3 (23.3, 29.3)",1318,swealthq_ur,5,Bihar,East
10,Urban,dm_unscreened,25.8,12.2,39.3,Proportion,"25.8 (12.2, 39.3)",89,swealthq_ur,1,Bihar,East
10,Urban,dm_undiagnosed,28.1,14.2,42,Proportion,"28.1 (14.2, 42)",89,swealthq_ur,1,Bihar,East
10,Urban,dm_unscreened,12.5,6.4,18.5,Proportion,"12.5 (6.4, 18.5)",146,swealthq_ur,2,Bihar,East
10,Urban,dm_undiagnosed,19.4,12,26.8,Proportion,"19.4 (12, 26.8)",146,swealthq_ur,2,Bihar,East
10,Urban,dm_unscreened,15.6,8,23.1,Proportion,"15.6 (8, 23.1)",153,swealthq_ur,3,Bihar,East
10,Urban,dm_undiagnosed,26.6,18.5,34.7,Proportion,"26.6 (18.5, 34.7)",153,swealthq_ur,3,Bihar,East
10,Urban,dm_unscreened,17.3,9.7,24.9,Proportion,"17.3 (9.7, 24.9)",191,swealthq_ur,4,Bihar,East
10,Urban,dm_undiagnosed,22.9,15.2,30.6,Proportion,"22.9 (15.2, 30.6)",191,swealthq_ur,4,Bihar,East
10,Urban,dm_unscreened,9.4,4.9,13.9,Proportion,"9.4 (4.9, 13.9)",227,swealthq_ur,5,Bihar,East
10,Urban,dm_undiagnosed,20,12.8,27.1,Proportion,"20 (12.8, 27.1)",227,swealthq_ur,5,Bihar,East
11,Rural,dm_unscreened,18.5,6.4,30.6,Proportion,"18.5 (6.4, 30.6)",41,swealthq_ur,1,Sikkim,North East
11,Rural,dm_undiagnosed,32.3,16,48.5,Proportion,"32.3 (16, 48.5)",41,swealthq_ur,1,Sikkim,North East
11,Rural,dm_unscreened,15.4,4.2,26.5,Proportion,"15.4 (4.2, 26.5)",47,swealthq_ur,2,Sikkim,North East
11,Rural,dm_undiagnosed,36.5,22.8,50.1,Proportion,"36.5 (22.8, 50.1)",47,swealthq_ur,2,Sikkim,North East
11,Rural,dm_unscreened,7.8,0,15.6,Proportion,"7.8 (0, 15.6)",60,swealthq_ur,3,Sikkim,North East
11,Rural,dm_undiagnosed,11.1,2.6,19.6,Proportion,"11.1 (2.6, 19.6)",60,swealthq_ur,3,Sikkim,North East
11,Rural,dm_unscreened,9,0.9,17.1,Proportion,"9 (0.9, 17.1)",68,swealthq_ur,4,Sikkim,North East
11,Rural,dm_undiagnosed,20.5,7.8,33.2,Proportion,"20.5 (7.8, 33.2)",68,swealthq_ur,4,Sikkim,North East
11,Rural,dm_unscreened,9.8,3,16.6,Proportion,"9.8 (3, 16.6)",86,swealthq_ur,5,Sikkim,North East
11,Rural,dm_undiagnosed,31.3,21.1,41.5,Proportion,"31.3 (21.1, 41.5)",86,swealthq_ur,5,Sikkim,North East
11,Urban,dm_unscreened,5.3,-5.6,16.3,Proportion,"5.3 (-5.6, 16.3)",10,swealthq_ur,1,Sikkim,North East
11,Urban,dm_undiagnosed,5.3,-5.6,16.3,Proportion,"5.3 (-5.6, 16.3)",10,swealthq_ur,1,Sikkim,North East
11,Urban,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",16,swealthq_ur,2,Sikkim,North East
11,Urban,dm_undiagnosed,1.1,-1.2,3.3,Proportion,"1.1 (-1.2, 3.3)",16,swealthq_ur,2,Sikkim,North East
11,Urban,dm_unscreened,6.2,-5.4,17.8,Proportion,"6.2 (-5.4, 17.8)",14,swealthq_ur,3,Sikkim,North East
11,Urban,dm_undiagnosed,20.8,-4.9,46.5,Proportion,"20.8 (-4.9, 46.5)",14,swealthq_ur,3,Sikkim,North East
11,Urban,dm_unscreened,13.5,0.5,26.5,Proportion,"13.5 (0.5, 26.5)",17,swealthq_ur,4,Sikkim,North East
11,Urban,dm_undiagnosed,28.1,7.3,48.9,Proportion,"28.1 (7.3, 48.9)",17,swealthq_ur,4,Sikkim,North East
