REGCODE,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,v024,REGNAME
446,dm_screened,100,100,100,Proportion,"100 (100, 100)",13,sex,Female,Madhya Pradesh,23,Raisen
446,dm_diagnosed,100,100,100,Proportion,"100 (100, 100)",13,sex,Female,Madhya Pradesh,23,Raisen
446,dm_screened,92.6,82.3,103,Proportion,"92.6 (82.3, 103)",18,sex,Male,Madhya Pradesh,23,Raisen
446,dm_diagnosed,88.1,73.5,102.7,Proportion,"88.1 (73.5, 102.7)",18,sex,Male,Madhya Pradesh,23,Raisen
447,dm_screened,83.4,71.2,95.6,Proportion,"83.4 (71.2, 95.6)",44,sex,Female,Madhya Pradesh,23,Betul
447,dm_diagnosed,76.7,62.5,90.8,Proportion,"76.7 (62.5, 90.8)",44,sex,Female,Madhya Pradesh,23,Betul
447,dm_screened,88.5,72.3,104.7,Proportion,"88.5 (72.3, 104.7)",33,sex,Male,Madhya Pradesh,23,Betul
447,dm_diagnosed,84.6,67.8,101.4,Proportion,"84.6 (67.8, 101.4)",33,sex,Male,Madhya Pradesh,23,Betul
448,dm_screened,79.3,65.5,93.1,Proportion,"79.3 (65.5, 93.1)",35,sex,Female,Madhya Pradesh,23,Harda
448,dm_diagnosed,68.6,51.7,85.5,Proportion,"68.6 (51.7, 85.5)",35,sex,Female,Madhya Pradesh,23,Harda
448,dm_screened,87.4,78.2,96.5,Proportion,"87.4 (78.2, 96.5)",51,sex,Male,Madhya Pradesh,23,Harda
448,dm_diagnosed,74.2,62.6,85.7,Proportion,"74.2 (62.6, 85.7)",51,sex,Male,Madhya Pradesh,23,Harda
449,dm_screened,89,80.7,97.2,Proportion,"89 (80.7, 97.2)",51,sex,Female,Madhya Pradesh,23,Hoshangabad
449,dm_diagnosed,87.2,78.5,95.8,Proportion,"87.2 (78.5, 95.8)",51,sex,Female,Madhya Pradesh,23,Hoshangabad
449,dm_screened,79.1,68.9,89.4,Proportion,"79.1 (68.9, 89.4)",65,sex,Male,Madhya Pradesh,23,Hoshangabad
449,dm_diagnosed,68.9,57.4,80.3,Proportion,"68.9 (57.4, 80.3)",65,sex,Male,Madhya Pradesh,23,Hoshangabad
450,dm_screened,52.5,27.8,77.2,Proportion,"52.5 (27.8, 77.2)",23,sex,Female,Madhya Pradesh,23,Katni
450,dm_diagnosed,39.6,16.2,62.9,Proportion,"39.6 (16.2, 62.9)",23,sex,Female,Madhya Pradesh,23,Katni
450,dm_screened,55.6,32,79.3,Proportion,"55.6 (32, 79.3)",31,sex,Male,Madhya Pradesh,23,Katni
450,dm_diagnosed,47.3,24.4,70.3,Proportion,"47.3 (24.4, 70.3)",31,sex,Male,Madhya Pradesh,23,Katni
451,dm_screened,100,100,100,Proportion,"100 (100, 100)",8,sex,Female,Madhya Pradesh,23,Jabalpur
451,dm_diagnosed,65.4,29.7,101.1,Proportion,"65.4 (29.7, 101.1)",8,sex,Female,Madhya Pradesh,23,Jabalpur
451,dm_screened,72.7,33.1,112.3,Proportion,"72.7 (33.1, 112.3)",11,sex,Male,Madhya Pradesh,23,Jabalpur
451,dm_diagnosed,45.9,17.5,74.3,Proportion,"45.9 (17.5, 74.3)",11,sex,Male,Madhya Pradesh,23,Jabalpur
452,dm_screened,85.6,77.4,93.8,Proportion,"85.6 (77.4, 93.8)",56,sex,Female,Madhya Pradesh,23,Narsimhapur
452,dm_diagnosed,76.7,67.5,85.9,Proportion,"76.7 (67.5, 85.9)",56,sex,Female,Madhya Pradesh,23,Narsimhapur
452,dm_screened,84.5,75.8,93.3,Proportion,"84.5 (75.8, 93.3)",61,sex,Male,Madhya Pradesh,23,Narsimhapur
452,dm_diagnosed,70.7,61.7,79.7,Proportion,"70.7 (61.7, 79.7)",61,sex,Male,Madhya Pradesh,23,Narsimhapur
453,dm_screened,55,32.5,77.5,Proportion,"55 (32.5, 77.5)",11,sex,Female,Madhya Pradesh,23,Dindori
453,dm_diagnosed,37.4,15.3,59.4,Proportion,"37.4 (15.3, 59.4)",11,sex,Female,Madhya Pradesh,23,Dindori
453,dm_screened,42.3,26.6,58,Proportion,"42.3 (26.6, 58)",30,sex,Male,Madhya Pradesh,23,Dindori
453,dm_diagnosed,35.6,22,49.2,Proportion,"35.6 (22, 49.2)",30,sex,Male,Madhya Pradesh,23,Dindori
454,dm_screened,65.9,48.9,83,Proportion,"65.9 (48.9, 83)",41,sex,Female,Madhya Pradesh,23,Mandla
454,dm_diagnosed,53.5,35.4,71.6,Proportion,"53.5 (35.4, 71.6)",41,sex,Female,Madhya Pradesh,23,Mandla
454,dm_screened,69.9,53.6,86.2,Proportion,"69.9 (53.6, 86.2)",40,sex,Male,Madhya Pradesh,23,Mandla
454,dm_diagnosed,62,46.3,77.7,Proportion,"62 (46.3, 77.7)",40,sex,Male,Madhya Pradesh,23,Mandla
455,dm_screened,91.6,84.2,99.1,Proportion,"91.6 (84.2, 99.1)",48,sex,Female,Madhya Pradesh,23,Chhindwara
455,dm_diagnosed,78.3,65.2,91.4,Proportion,"78.3 (65.2, 91.4)",48,sex,Female,Madhya Pradesh,23,Chhindwara
455,dm_screened,70.6,58.4,82.7,Proportion,"70.6 (58.4, 82.7)",58,sex,Male,Madhya Pradesh,23,Chhindwara
455,dm_diagnosed,59.2,45.7,72.7,Proportion,"59.2 (45.7, 72.7)",58,sex,Male,Madhya Pradesh,23,Chhindwara
456,dm_screened,77.5,67,88,Proportion,"77.5 (67, 88)",50,sex,Female,Madhya Pradesh,23,Seoni
456,dm_diagnosed,66.1,54.1,78.1,Proportion,"66.1 (54.1, 78.1)",50,sex,Female,Madhya Pradesh,23,Seoni
456,dm_screened,71.7,56.6,86.7,Proportion,"71.7 (56.6, 86.7)",59,sex,Male,Madhya Pradesh,23,Seoni
456,dm_diagnosed,66.9,50.7,83.1,Proportion,"66.9 (50.7, 83.1)",59,sex,Male,Madhya Pradesh,23,Seoni
457,dm_screened,65,37.7,92.2,Proportion,"65 (37.7, 92.2)",12,sex,Female,Madhya Pradesh,23,Balaghat
457,dm_diagnosed,30.9,2,59.7,Proportion,"30.9 (2, 59.7)",12,sex,Female,Madhya Pradesh,23,Balaghat
457,dm_screened,49.9,31.6,68.1,Proportion,"49.9 (31.6, 68.1)",14,sex,Male,Madhya Pradesh,23,Balaghat
457,dm_diagnosed,38.9,20.9,56.9,Proportion,"38.9 (20.9, 56.9)",14,sex,Male,Madhya Pradesh,23,Balaghat
458,dm_screened,77.6,59.1,96.1,Proportion,"77.6 (59.1, 96.1)",29,sex,Female,Madhya Pradesh,23,Guna
458,dm_diagnosed,74.5,55.9,93.2,Proportion,"74.5 (55.9, 93.2)",29,sex,Female,Madhya Pradesh,23,Guna
458,dm_screened,76.1,58.9,93.3,Proportion,"76.1 (58.9, 93.3)",26,sex,Male,Madhya Pradesh,23,Guna
458,dm_diagnosed,61.5,43.5,79.6,Proportion,"61.5 (43.5, 79.6)",26,sex,Male,Madhya Pradesh,23,Guna
459,dm_screened,56.4,34.7,78.2,Proportion,"56.4 (34.7, 78.2)",17,sex,Female,Madhya Pradesh,23,Ashoknagar
459,dm_diagnosed,44.5,22.2,66.7,Proportion,"44.5 (22.2, 66.7)",17,sex,Female,Madhya Pradesh,23,Ashoknagar
459,dm_screened,57.4,37.6,77.3,Proportion,"57.4 (37.6, 77.3)",25,sex,Male,Madhya Pradesh,23,Ashoknagar
459,dm_diagnosed,43.6,23.6,63.6,Proportion,"43.6 (23.6, 63.6)",25,sex,Male,Madhya Pradesh,23,Ashoknagar
460,dm_screened,45.4,24.6,66.1,Proportion,"45.4 (24.6, 66.1)",39,sex,Female,Madhya Pradesh,23,Shahdol
460,dm_diagnosed,33.4,15.4,51.5,Proportion,"33.4 (15.4, 51.5)",39,sex,Female,Madhya Pradesh,23,Shahdol
460,dm_screened,58.9,35.4,82.5,Proportion,"58.9 (35.4, 82.5)",51,sex,Male,Madhya Pradesh,23,Shahdol
460,dm_diagnosed,46.8,25.8,67.7,Proportion,"46.8 (25.8, 67.7)",51,sex,Male,Madhya Pradesh,23,Shahdol
461,dm_screened,65,48.1,81.9,Proportion,"65 (48.1, 81.9)",41,sex,Female,Madhya Pradesh,23,Anuppur
461,dm_diagnosed,52.2,37.1,67.4,Proportion,"52.2 (37.1, 67.4)",41,sex,Female,Madhya Pradesh,23,Anuppur
461,dm_screened,66,46.6,85.4,Proportion,"66 (46.6, 85.4)",46,sex,Male,Madhya Pradesh,23,Anuppur
461,dm_diagnosed,51.9,35,68.9,Proportion,"51.9 (35, 68.9)",46,sex,Male,Madhya Pradesh,23,Anuppur
462,dm_screened,74.2,57.5,90.9,Proportion,"74.2 (57.5, 90.9)",31,sex,Female,Madhya Pradesh,23,Sidhi
462,dm_diagnosed,71.1,53.7,88.5,Proportion,"71.1 (53.7, 88.5)",31,sex,Female,Madhya Pradesh,23,Sidhi
462,dm_screened,75.6,56.7,94.6,Proportion,"75.6 (56.7, 94.6)",25,sex,Male,Madhya Pradesh,23,Sidhi
462,dm_diagnosed,67.8,49.4,86.2,Proportion,"67.8 (49.4, 86.2)",25,sex,Male,Madhya Pradesh,23,Sidhi
463,dm_screened,43.8,20.6,67,Proportion,"43.8 (20.6, 67)",14,sex,Female,Madhya Pradesh,23,Singrauli
463,dm_diagnosed,30.4,5.4,55.5,Proportion,"30.4 (5.4, 55.5)",14,sex,Female,Madhya Pradesh,23,Singrauli
463,dm_screened,47,26.4,67.5,Proportion,"47 (26.4, 67.5)",19,sex,Male,Madhya Pradesh,23,Singrauli
463,dm_diagnosed,31.8,13.4,50.1,Proportion,"31.8 (13.4, 50.1)",19,sex,Male,Madhya Pradesh,23,Singrauli
464,dm_screened,33.7,14.3,53.1,Proportion,"33.7 (14.3, 53.1)",26,sex,Female,Madhya Pradesh,23,Jhabua
464,dm_diagnosed,33.7,14.3,53.1,Proportion,"33.7 (14.3, 53.1)",26,sex,Female,Madhya Pradesh,23,Jhabua
464,dm_screened,44.6,26.3,63,Proportion,"44.6 (26.3, 63)",27,sex,Male,Madhya Pradesh,23,Jhabua
464,dm_diagnosed,37.2,18.1,56.3,Proportion,"37.2 (18.1, 56.3)",27,sex,Male,Madhya Pradesh,23,Jhabua
465,dm_screened,66.8,34.9,98.7,Proportion,"66.8 (34.9, 98.7)",13,sex,Female,Madhya Pradesh,23,Alirajpur
465,dm_diagnosed,66.8,34.9,98.7,Proportion,"66.8 (34.9, 98.7)",13,sex,Female,Madhya Pradesh,23,Alirajpur
465,dm_screened,60.9,36.9,85,Proportion,"60.9 (36.9, 85)",16,sex,Male,Madhya Pradesh,23,Alirajpur
465,dm_diagnosed,60.9,36.9,85,Proportion,"60.9 (36.9, 85)",16,sex,Male,Madhya Pradesh,23,Alirajpur
466,dm_screened,83.1,64,102.2,Proportion,"83.1 (64, 102.2)",13,sex,Female,Madhya Pradesh,23,Khandwa (East Nimar)
466,dm_diagnosed,83.1,64,102.2,Proportion,"83.1 (64, 102.2)",13,sex,Female,Madhya Pradesh,23,Khandwa (East Nimar)
466,dm_screened,48.3,15.7,80.8,Proportion,"48.3 (15.7, 80.8)",11,sex,Male,Madhya Pradesh,23,Khandwa (East Nimar)
466,dm_diagnosed,40,8.2,71.9,Proportion,"40 (8.2, 71.9)",11,sex,Male,Madhya Pradesh,23,Khandwa (East Nimar)
467,dm_screened,93.6,85.3,101.9,Proportion,"93.6 (85.3, 101.9)",34,sex,Female,Madhya Pradesh,23,Burhanpur
467,dm_diagnosed,87.7,77.3,98.1,Proportion,"87.7 (77.3, 98.1)",34,sex,Female,Madhya Pradesh,23,Burhanpur
467,dm_screened,89.4,76.4,102.3,Proportion,"89.4 (76.4, 102.3)",30,sex,Male,Madhya Pradesh,23,Burhanpur
467,dm_diagnosed,85.8,69,102.5,Proportion,"85.8 (69, 102.5)",30,sex,Male,Madhya Pradesh,23,Burhanpur
468,dm_screened,74,61.9,86.1,Proportion,"74 (61.9, 86.1)",60,sex,Female,Gujarat,24,Kachchh
468,dm_diagnosed,62.6,49.8,75.5,Proportion,"62.6 (49.8, 75.5)",60,sex,Female,Gujarat,24,Kachchh
468,dm_screened,87.3,77.9,96.8,Proportion,"87.3 (77.9, 96.8)",54,sex,Male,Gujarat,24,Kachchh
468,dm_diagnosed,79,67.1,90.9,Proportion,"79 (67.1, 90.9)",54,sex,Male,Gujarat,24,Kachchh
469,dm_screened,77.9,64.4,91.4,Proportion,"77.9 (64.4, 91.4)",35,sex,Female,Gujarat,24,Banas Kantha
469,dm_diagnosed,72.2,54.8,89.5,Proportion,"72.2 (54.8, 89.5)",35,sex,Female,Gujarat,24,Banas Kantha
469,dm_screened,86.1,75.7,96.5,Proportion,"86.1 (75.7, 96.5)",48,sex,Male,Gujarat,24,Banas Kantha
469,dm_diagnosed,59,44.5,73.5,Proportion,"59 (44.5, 73.5)",48,sex,Male,Gujarat,24,Banas Kantha
470,dm_screened,77.2,64.3,90,Proportion,"77.2 (64.3, 90)",45,sex,Female,Gujarat,24,Patan
470,dm_diagnosed,73.2,59.6,86.7,Proportion,"73.2 (59.6, 86.7)",45,sex,Female,Gujarat,24,Patan
470,dm_screened,75.4,65,85.8,Proportion,"75.4 (65, 85.8)",69,sex,Male,Gujarat,24,Patan
470,dm_diagnosed,71.9,61.3,82.5,Proportion,"71.9 (61.3, 82.5)",69,sex,Male,Gujarat,24,Patan
471,dm_screened,70.8,56.6,84.9,Proportion,"70.8 (56.6, 84.9)",52,sex,Female,Gujarat,24,Mahesana
471,dm_diagnosed,61,45.4,76.5,Proportion,"61 (45.4, 76.5)",52,sex,Female,Gujarat,24,Mahesana
471,dm_screened,74.8,60.6,89,Proportion,"74.8 (60.6, 89)",55,sex,Male,Gujarat,24,Mahesana
471,dm_diagnosed,61.7,48.1,75.3,Proportion,"61.7 (48.1, 75.3)",55,sex,Male,Gujarat,24,Mahesana
473,dm_screened,71.6,57.8,85.4,Proportion,"71.6 (57.8, 85.4)",52,sex,Female,Gujarat,24,Gandhinagar
473,dm_diagnosed,52.6,35.3,69.9,Proportion,"52.6 (35.3, 69.9)",52,sex,Female,Gujarat,24,Gandhinagar
473,dm_screened,84.5,74.7,94.2,Proportion,"84.5 (74.7, 94.2)",64,sex,Male,Gujarat,24,Gandhinagar
473,dm_diagnosed,65.5,54.5,76.6,Proportion,"65.5 (54.5, 76.6)",64,sex,Male,Gujarat,24,Gandhinagar
478,dm_screened,93.8,88.6,98.9,Proportion,"93.8 (88.6, 98.9)",105,sex,Female,Gujarat,24,Porbandar
478,dm_diagnosed,87.8,81.4,94.3,Proportion,"87.8 (81.4, 94.3)",105,sex,Female,Gujarat,24,Porbandar
478,dm_screened,87,79.2,94.8,Proportion,"87 (79.2, 94.8)",65,sex,Male,Gujarat,24,Porbandar
478,dm_diagnosed,75.2,62.4,88,Proportion,"75.2 (62.4, 88)",65,sex,Male,Gujarat,24,Porbandar
480,dm_screened,70.6,59.1,82.1,Proportion,"70.6 (59.1, 82.1)",53,sex,Female,Gujarat,24,Amreli
480,dm_diagnosed,70.6,59.1,82.1,Proportion,"70.6 (59.1, 82.1)",53,sex,Female,Gujarat,24,Amreli
480,dm_screened,71.4,57.6,85.3,Proportion,"71.4 (57.6, 85.3)",58,sex,Male,Gujarat,24,Amreli
480,dm_diagnosed,58.9,44,73.9,Proportion,"58.9 (44, 73.9)",58,sex,Male,Gujarat,24,Amreli
482,dm_screened,80.5,71.8,89.1,Proportion,"80.5 (71.8, 89.1)",57,sex,Female,Gujarat,24,Anand
482,dm_diagnosed,73.1,61.2,84.9,Proportion,"73.1 (61.2, 84.9)",57,sex,Female,Gujarat,24,Anand
482,dm_screened,74,62,86,Proportion,"74 (62, 86)",50,sex,Male,Gujarat,24,Anand
482,dm_diagnosed,63.6,51,76.1,Proportion,"63.6 (51, 76.1)",50,sex,Male,Gujarat,24,Anand
485,dm_screened,63.4,44.6,82.2,Proportion,"63.4 (44.6, 82.2)",27,sex,Female,Gujarat,24,Dohad
485,dm_diagnosed,59.5,38.6,80.5,Proportion,"59.5 (38.6, 80.5)",27,sex,Female,Gujarat,24,Dohad
485,dm_screened,58.3,34.8,81.8,Proportion,"58.3 (34.8, 81.8)",24,sex,Male,Gujarat,24,Dohad
485,dm_diagnosed,58.3,34.8,81.8,Proportion,"58.3 (34.8, 81.8)",24,sex,Male,Gujarat,24,Dohad
487,dm_screened,58.5,36.9,80.2,Proportion,"58.5 (36.9, 80.2)",23,sex,Female,Gujarat,24,Narmada
487,dm_diagnosed,49.6,28.9,70.4,Proportion,"49.6 (28.9, 70.4)",23,sex,Female,Gujarat,24,Narmada
487,dm_screened,65.9,47.1,84.7,Proportion,"65.9 (47.1, 84.7)",33,sex,Male,Gujarat,24,Narmada
487,dm_diagnosed,59,43.4,74.6,Proportion,"59 (43.4, 74.6)",33,sex,Male,Gujarat,24,Narmada
488,dm_screened,66.9,55.1,78.7,Proportion,"66.9 (55.1, 78.7)",70,sex,Female,Gujarat,24,Bharuch
488,dm_diagnosed,54.9,43.3,66.5,Proportion,"54.9 (43.3, 66.5)",70,sex,Female,Gujarat,24,Bharuch
488,dm_screened,66,53,79.1,Proportion,"66 (53, 79.1)",59,sex,Male,Gujarat,24,Bharuch
488,dm_diagnosed,55.5,45.7,65.3,Proportion,"55.5 (45.7, 65.3)",59,sex,Male,Gujarat,24,Bharuch
489,dm_screened,71.6,53.5,89.7,Proportion,"71.6 (53.5, 89.7)",17,sex,Female,Gujarat,24,The Dangs
489,dm_diagnosed,54.3,29.9,78.7,Proportion,"54.3 (29.9, 78.7)",17,sex,Female,Gujarat,24,The Dangs
489,dm_screened,63.1,37.6,88.6,Proportion,"63.1 (37.6, 88.6)",23,sex,Male,Gujarat,24,The Dangs
489,dm_diagnosed,51.2,28.7,73.6,Proportion,"51.2 (28.7, 73.6)",23,sex,Male,Gujarat,24,The Dangs
490,dm_screened,79.5,71.7,87.4,Proportion,"79.5 (71.7, 87.4)",62,sex,Female,Gujarat,24,Navsari
490,dm_diagnosed,65.8,53.6,78,Proportion,"65.8 (53.6, 78)",62,sex,Female,Gujarat,24,Navsari
490,dm_screened,75.5,63.7,87.2,Proportion,"75.5 (63.7, 87.2)",59,sex,Male,Gujarat,24,Navsari
490,dm_diagnosed,66.3,53.6,78.9,Proportion,"66.3 (53.6, 78.9)",59,sex,Male,Gujarat,24,Navsari
491,dm_screened,73,61.1,84.8,Proportion,"73 (61.1, 84.8)",51,sex,Female,Gujarat,24,Valsad
491,dm_diagnosed,55.8,43.8,67.8,Proportion,"55.8 (43.8, 67.8)",51,sex,Female,Gujarat,24,Valsad
491,dm_screened,70.3,58.3,82.3,Proportion,"70.3 (58.3, 82.3)",84,sex,Male,Gujarat,24,Valsad
491,dm_diagnosed,56.5,41.8,71.2,Proportion,"56.5 (41.8, 71.2)",84,sex,Male,Gujarat,24,Valsad
492,dm_screened,83.9,73.5,94.3,Proportion,"83.9 (73.5, 94.3)",60,sex,Female,Gujarat,24,Surat
492,dm_diagnosed,77.4,66.8,88,Proportion,"77.4 (66.8, 88)",60,sex,Female,Gujarat,24,Surat
492,dm_screened,70.6,56.9,84.3,Proportion,"70.6 (56.9, 84.3)",47,sex,Male,Gujarat,24,Surat
492,dm_diagnosed,68.5,55.1,81.8,Proportion,"68.5 (55.1, 81.8)",47,sex,Male,Gujarat,24,Surat
493,dm_screened,55.9,39,72.7,Proportion,"55.9 (39, 72.7)",50,sex,Female,Gujarat,24,Tapi
493,dm_diagnosed,53.9,35.6,72.3,Proportion,"53.9 (35.6, 72.3)",50,sex,Female,Gujarat,24,Tapi
493,dm_screened,48.4,35.2,61.5,Proportion,"48.4 (35.2, 61.5)",58,sex,Male,Gujarat,24,Tapi
493,dm_diagnosed,43.2,29.5,57,Proportion,"43.2 (29.5, 57)",58,sex,Male,Gujarat,24,Tapi
494,dm_screened,96.1,92.5,99.8,Proportion,"96.1 (92.5, 99.8)",92,sex,Female,Dadra & Nagar Haveli & Daman & Diu,25,Diu
494,dm_diagnosed,84.1,75.4,92.8,Proportion,"84.1 (75.4, 92.8)",92,sex,Female,Dadra & Nagar Haveli & Daman & Diu,25,Diu
494,dm_screened,91.2,83.7,98.6,Proportion,"91.2 (83.7, 98.6)",56,sex,Male,Dadra & Nagar Haveli & Daman & Diu,25,Diu
494,dm_diagnosed,87.2,78.5,95.9,Proportion,"87.2 (78.5, 95.9)",56,sex,Male,Dadra & Nagar Haveli & Daman & Diu,25,Diu
495,dm_screened,74.2,58.3,90,Proportion,"74.2 (58.3, 90)",39,sex,Female,Dadra & Nagar Haveli & Daman & Diu,25,Daman
495,dm_diagnosed,55.4,35.3,75.6,Proportion,"55.4 (35.3, 75.6)",39,sex,Female,Dadra & Nagar Haveli & Daman & Diu,25,Daman
495,dm_screened,54,40.7,67.2,Proportion,"54 (40.7, 67.2)",45,sex,Male,Dadra & Nagar Haveli & Daman & Diu,25,Daman
495,dm_diagnosed,45.4,31.4,59.3,Proportion,"45.4 (31.4, 59.3)",45,sex,Male,Dadra & Nagar Haveli & Daman & Diu,25,Daman
496,dm_screened,72.6,56.1,89.1,Proportion,"72.6 (56.1, 89.1)",46,sex,Female,Dadra & Nagar Haveli & Daman & Diu,25,Dadra & Nagar Haveli
496,dm_diagnosed,63.9,47.9,79.9,Proportion,"63.9 (47.9, 79.9)",46,sex,Female,Dadra & Nagar Haveli & Daman & Diu,25,Dadra & Nagar Haveli
496,dm_screened,55.4,40.6,70.1,Proportion,"55.4 (40.6, 70.1)",59,sex,Male,Dadra & Nagar Haveli & Daman & Diu,25,Dadra & Nagar Haveli
496,dm_diagnosed,40.9,26.2,55.6,Proportion,"40.9 (26.2, 55.6)",59,sex,Male,Dadra & Nagar Haveli & Daman & Diu,25,Dadra & Nagar Haveli
497,dm_screened,79.9,67.9,92,Proportion,"79.9 (67.9, 92)",38,sex,Female,Maharashtra,27,Nandurbar
497,dm_diagnosed,66.8,53,80.5,Proportion,"66.8 (53, 80.5)",38,sex,Female,Maharashtra,27,Nandurbar
497,dm_screened,72.7,59.3,86.2,Proportion,"72.7 (59.3, 86.2)",50,sex,Male,Maharashtra,27,Nandurbar
497,dm_diagnosed,68.4,53.4,83.3,Proportion,"68.4 (53.4, 83.3)",50,sex,Male,Maharashtra,27,Nandurbar
498,dm_screened,89.4,79.3,99.6,Proportion,"89.4 (79.3, 99.6)",58,sex,Female,Maharashtra,27,Dhule
498,dm_diagnosed,85.5,74.5,96.6,Proportion,"85.5 (74.5, 96.6)",58,sex,Female,Maharashtra,27,Dhule
498,dm_screened,85.6,76.8,94.3,Proportion,"85.6 (76.8, 94.3)",68,sex,Male,Maharashtra,27,Dhule
498,dm_diagnosed,76,65,87.1,Proportion,"76 (65, 87.1)",68,sex,Male,Maharashtra,27,Dhule
499,dm_screened,75,62.2,87.8,Proportion,"75 (62.2, 87.8)",56,sex,Female,Maharashtra,27,Jalgaon
499,dm_diagnosed,65.9,51.3,80.6,Proportion,"65.9 (51.3, 80.6)",56,sex,Female,Maharashtra,27,Jalgaon
499,dm_screened,75,63.4,86.5,Proportion,"75 (63.4, 86.5)",56,sex,Male,Maharashtra,27,Jalgaon
499,dm_diagnosed,63.1,48.7,77.6,Proportion,"63.1 (48.7, 77.6)",56,sex,Male,Maharashtra,27,Jalgaon
500,dm_screened,86.3,74.1,98.4,Proportion,"86.3 (74.1, 98.4)",34,sex,Female,Maharashtra,27,Buldana
500,dm_diagnosed,80.2,66.2,94.1,Proportion,"80.2 (66.2, 94.1)",34,sex,Female,Maharashtra,27,Buldana
500,dm_screened,86.2,73,99.4,Proportion,"86.2 (73, 99.4)",35,sex,Male,Maharashtra,27,Buldana
500,dm_diagnosed,77.4,59.7,95.1,Proportion,"77.4 (59.7, 95.1)",35,sex,Male,Maharashtra,27,Buldana
501,dm_screened,78.2,65.1,91.3,Proportion,"78.2 (65.1, 91.3)",47,sex,Female,Maharashtra,27,Akola
501,dm_diagnosed,67.2,52.8,81.6,Proportion,"67.2 (52.8, 81.6)",47,sex,Female,Maharashtra,27,Akola
501,dm_screened,85.6,75.1,96.1,Proportion,"85.6 (75.1, 96.1)",42,sex,Male,Maharashtra,27,Akola
501,dm_diagnosed,83.5,73.5,93.4,Proportion,"83.5 (73.5, 93.4)",42,sex,Male,Maharashtra,27,Akola
502,dm_screened,87.7,78.5,96.8,Proportion,"87.7 (78.5, 96.8)",40,sex,Female,Maharashtra,27,Washim
502,dm_diagnosed,85.6,76.2,95.1,Proportion,"85.6 (76.2, 95.1)",40,sex,Female,Maharashtra,27,Washim
502,dm_screened,85.6,75.5,95.8,Proportion,"85.6 (75.5, 95.8)",40,sex,Male,Maharashtra,27,Washim
502,dm_diagnosed,80.2,69,91.4,Proportion,"80.2 (69, 91.4)",40,sex,Male,Maharashtra,27,Washim
503,dm_screened,69.6,58.5,80.8,Proportion,"69.6 (58.5, 80.8)",48,sex,Female,Maharashtra,27,Amravati
503,dm_diagnosed,61.6,49,74.3,Proportion,"61.6 (49, 74.3)",48,sex,Female,Maharashtra,27,Amravati
503,dm_screened,82.6,70,95.2,Proportion,"82.6 (70, 95.2)",58,sex,Male,Maharashtra,27,Amravati
503,dm_diagnosed,70.8,59,82.6,Proportion,"70.8 (59, 82.6)",58,sex,Male,Maharashtra,27,Amravati
504,dm_screened,71.7,58.3,85.2,Proportion,"71.7 (58.3, 85.2)",38,sex,Female,Maharashtra,27,Wardha
504,dm_diagnosed,58.9,41.3,76.6,Proportion,"58.9 (41.3, 76.6)",38,sex,Female,Maharashtra,27,Wardha
504,dm_screened,73.6,55.4,91.7,Proportion,"73.6 (55.4, 91.7)",28,sex,Male,Maharashtra,27,Wardha
504,dm_diagnosed,55.4,34.3,76.4,Proportion,"55.4 (34.3, 76.4)",28,sex,Male,Maharashtra,27,Wardha
505,dm_screened,92.8,85.9,99.6,Proportion,"92.8 (85.9, 99.6)",53,sex,Female,Maharashtra,27,Nagpur
505,dm_diagnosed,82,71.5,92.5,Proportion,"82 (71.5, 92.5)",53,sex,Female,Maharashtra,27,Nagpur
505,dm_screened,90.5,82.6,98.3,Proportion,"90.5 (82.6, 98.3)",46,sex,Male,Maharashtra,27,Nagpur
505,dm_diagnosed,88.7,80.2,97.3,Proportion,"88.7 (80.2, 97.3)",46,sex,Male,Maharashtra,27,Nagpur
506,dm_screened,93.2,83.6,102.7,Proportion,"93.2 (83.6, 102.7)",43,sex,Female,Maharashtra,27,Bhandara
506,dm_diagnosed,80.5,68.2,92.8,Proportion,"80.5 (68.2, 92.8)",43,sex,Female,Maharashtra,27,Bhandara
506,dm_screened,89.1,78.6,99.6,Proportion,"89.1 (78.6, 99.6)",37,sex,Male,Maharashtra,27,Bhandara
506,dm_diagnosed,80.4,67.6,93.2,Proportion,"80.4 (67.6, 93.2)",37,sex,Male,Maharashtra,27,Bhandara
507,dm_screened,81,68.6,93.4,Proportion,"81 (68.6, 93.4)",36,sex,Female,Maharashtra,27,Gondiya
507,dm_diagnosed,75.8,61.8,89.8,Proportion,"75.8 (61.8, 89.8)",36,sex,Female,Maharashtra,27,Gondiya
507,dm_screened,84.6,72.7,96.5,Proportion,"84.6 (72.7, 96.5)",32,sex,Male,Maharashtra,27,Gondiya
507,dm_diagnosed,73,58.5,87.6,Proportion,"73 (58.5, 87.6)",32,sex,Male,Maharashtra,27,Gondiya
508,dm_screened,96.4,89.5,103.4,Proportion,"96.4 (89.5, 103.4)",30,sex,Female,Maharashtra,27,Gadchiroli
508,dm_diagnosed,91.5,82.1,101,Proportion,"91.5 (82.1, 101)",30,sex,Female,Maharashtra,27,Gadchiroli
508,dm_screened,78.4,64.8,92,Proportion,"78.4 (64.8, 92)",43,sex,Male,Maharashtra,27,Gadchiroli
