residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
NA,dm_unscreened,36.7,35.5,37.9,Proportion,"36.7 (35.5, 37.9)",28386,wealthq_ur,3
NA,dm_undiagnosed,56.7,55.5,58,Proportion,"56.7 (55.5, 58)",28386,wealthq_ur,3
NA,dm_unscreened,30.2,28.9,31.4,Proportion,"30.2 (28.9, 31.4)",32257,wealthq_ur,4
NA,dm_undiagnosed,54.1,52.8,55.4,Proportion,"54.1 (52.8, 55.4)",32257,wealthq_ur,4
NA,dm_unscreened,26,24.8,27.1,Proportion,"26 (24.8, 27.1)",39364,wealthq_ur,5
NA,dm_undiagnosed,50,48.7,51.2,Proportion,"50 (48.7, 51.2)",39364,wealthq_ur,5
NA,dm_untreated,43,41.4,44.5,Proportion,"43 (41.4, 44.5)",35392,sex,Female
NA,dm_uncontrolled,32.4,31.2,33.6,Proportion,"32.4 (31.2, 33.6)",35392,sex,Female
NA,highbp,26.4,25.3,27.4,Proportion,"26.4 (25.3, 27.4)",34505,sex,Female
NA,dm_untreated,37.5,36.2,38.9,Proportion,"37.5 (36.2, 38.9)",31817,sex,Male
NA,dm_uncontrolled,37.4,36.2,38.6,Proportion,"37.4 (36.2, 38.6)",31817,sex,Male
NA,highbp,34.9,33.8,36,Proportion,"34.9 (33.8, 36)",30898,sex,Male
NA,dm_untreated,56.5,54.6,58.5,Proportion,"56.5 (54.6, 58.5)",10629,age_category,18-39
NA,dm_uncontrolled,24.8,23.2,26.4,Proportion,"24.8 (23.2, 26.4)",10629,age_category,18-39
NA,highbp,19.3,17.9,20.7,Proportion,"19.3 (17.9, 20.7)",10271,age_category,18-39
NA,dm_untreated,25.8,24.9,26.8,Proportion,"25.8 (24.9, 26.8)",38894,age_category,40-64
NA,dm_uncontrolled,45.6,44.7,46.4,Proportion,"45.6 (44.7, 46.4)",38894,age_category,40-64
NA,highbp,39.2,38.4,39.9,Proportion,"39.2 (38.4, 39.9)",37919,age_category,40-64
NA,dm_untreated,20.4,19.4,21.4,Proportion,"20.4 (19.4, 21.4)",17686,age_category,65 plus
NA,dm_uncontrolled,40,38.9,41.1,Proportion,"40 (38.9, 41.1)",17686,age_category,65 plus
NA,highbp,45.9,44.8,47,Proportion,"45.9 (44.8, 47)",17213,age_category,65 plus
NA,dm_untreated,41.9,39.9,43.9,Proportion,"41.9 (39.9, 43.9)",8673,education,Higher
NA,dm_uncontrolled,30.6,29.1,32.2,Proportion,"30.6 (29.1, 32.2)",8673,education,Higher
NA,highbp,27.6,26.3,29,Proportion,"27.6 (26.3, 29)",8397,education,Higher
NA,dm_untreated,41.9,39.6,44.2,Proportion,"41.9 (39.6, 44.2)",18933,education,No education
NA,dm_uncontrolled,33.5,31.6,35.5,Proportion,"33.5 (31.6, 35.5)",18933,education,No education
NA,highbp,29.2,27.4,30.9,Proportion,"29.2 (27.4, 30.9)",18450,education,No education
NA,dm_untreated,40.5,38,42.9,Proportion,"40.5 (38, 42.9)",11580,education,Primary
NA,dm_uncontrolled,35.6,33.3,37.9,Proportion,"35.6 (33.3, 37.9)",11580,education,Primary
NA,highbp,32.8,30.6,35.1,Proportion,"32.8 (30.6, 35.1)",11303,education,Primary
NA,dm_untreated,39.5,38.1,40.9,Proportion,"39.5 (38.1, 40.9)",28023,education,Secondary
NA,dm_uncontrolled,36,34.8,37.1,Proportion,"36 (34.8, 37.1)",28023,education,Secondary
NA,highbp,30.1,29.2,31,Proportion,"30.1 (29.2, 31)",27253,education,Secondary
NA,dm_untreated,36.6,34.8,38.3,Proportion,"36.6 (34.8, 38.3)",21572,caste,General
NA,dm_uncontrolled,35.6,34.1,37.1,Proportion,"35.6 (34.1, 37.1)",21572,caste,General
NA,highbp,31.4,30,32.8,Proportion,"31.4 (30, 32.8)",20886,caste,General
NA,dm_untreated,42.3,40.4,44.2,Proportion,"42.3 (40.4, 44.2)",28045,caste,OBC
NA,dm_uncontrolled,34,32.6,35.5,Proportion,"34 (32.6, 35.5)",28045,caste,OBC
NA,highbp,29.4,28.2,30.6,Proportion,"29.4 (28.2, 30.6)",27390,caste,OBC
NA,dm_untreated,42.7,40.6,44.8,Proportion,"42.7 (40.6, 44.8)",10990,caste,Schedule Caste
NA,dm_uncontrolled,35.4,33.6,37.1,Proportion,"35.4 (33.6, 37.1)",10990,caste,Schedule Caste
NA,highbp,29.1,27.7,30.6,Proportion,"29.1 (27.7, 30.6)",10752,caste,Schedule Caste
NA,dm_untreated,45.9,42.9,48.9,Proportion,"45.9 (42.9, 48.9)",6602,caste,Schedule Tribe
NA,dm_uncontrolled,28.1,25.6,30.7,Proportion,"28.1 (25.6, 30.7)",6602,caste,Schedule Tribe
NA,highbp,29.6,27.3,31.9,Proportion,"29.6 (27.3, 31.9)",6375,caste,Schedule Tribe
NA,dm_untreated,41.2,39.8,42.6,Proportion,"41.2 (39.8, 42.6)",50311,religion,Hindu
NA,dm_uncontrolled,33.8,32.7,34.8,Proportion,"33.8 (32.7, 34.8)",50311,religion,Hindu
NA,highbp,30,29.1,30.9,Proportion,"30 (29.1, 30.9)",49155,religion,Hindu
NA,dm_untreated,38.5,35.9,41.1,Proportion,"38.5 (35.9, 41.1)",8533,religion,Muslim
NA,dm_uncontrolled,36.4,34.1,38.7,Proportion,"36.4 (34.1, 38.7)",8533,religion,Muslim
NA,highbp,28.6,27,30.3,Proportion,"28.6 (27, 30.3)",8169,religion,Muslim
NA,dm_untreated,38.6,36.1,41.2,Proportion,"38.6 (36.1, 41.2)",8365,religion,Other
NA,dm_uncontrolled,39.4,36.7,42,Proportion,"39.4 (36.7, 42)",8365,religion,Other
NA,highbp,32.2,30,34.5,Proportion,"32.2 (30, 34.5)",8079,religion,Other
NA,dm_untreated,50.8,48,53.5,Proportion,"50.8 (48, 53.5)",6702,wealthq_ur,1
NA,dm_uncontrolled,26.8,25,28.6,Proportion,"26.8 (25, 28.6)",6702,wealthq_ur,1
NA,highbp,26.5,24.9,28.1,Proportion,"26.5 (24.9, 28.1)",6540,wealthq_ur,1
NA,dm_untreated,44.1,41.9,46.2,Proportion,"44.1 (41.9, 46.2)",9885,wealthq_ur,2
NA,dm_uncontrolled,32.3,30.5,34.2,Proportion,"32.3 (30.5, 34.2)",9885,wealthq_ur,2
NA,highbp,29.4,27.7,31,Proportion,"29.4 (27.7, 31)",9594,wealthq_ur,2
NA,dm_untreated,41.3,39.3,43.4,Proportion,"41.3 (39.3, 43.4)",12617,wealthq_ur,3
NA,dm_uncontrolled,34.2,32.4,36,Proportion,"34.2 (32.4, 36)",12617,wealthq_ur,3
NA,highbp,29.8,28.2,31.4,Proportion,"29.8 (28.2, 31.4)",12274,wealthq_ur,3
NA,dm_untreated,38.4,36.4,40.5,Proportion,"38.4 (36.4, 40.5)",15992,wealthq_ur,4
NA,dm_uncontrolled,35.1,33.4,36.8,Proportion,"35.1 (33.4, 36.8)",15992,wealthq_ur,4
NA,highbp,30.6,28.9,32.2,Proportion,"30.6 (28.9, 32.2)",15544,wealthq_ur,4
NA,dm_untreated,37.3,35.3,39.3,Proportion,"37.3 (35.3, 39.3)",22013,wealthq_ur,5
NA,dm_uncontrolled,37.7,36,39.5,Proportion,"37.7 (36, 39.5)",22013,wealthq_ur,5
NA,highbp,31.1,29.6,32.6,Proportion,"31.1 (29.6, 32.6)",21451,wealthq_ur,5
