residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata
NA,Diagnosed,72.8,70.9,74.8,Proportion,"72.8 (70.9, 74.8)",14792,education,Primary
NA,Diagnosed,75.8,74.9,76.7,Proportion,"75.8 (74.9, 76.7)",35630,education,Secondary
NA,Diagnosed,75.7,74.3,77,Proportion,"75.7 (74.3, 77)",26730,caste,General
NA,Diagnosed,74.5,73.3,75.7,Proportion,"74.5 (73.3, 75.7)",36116,caste,OBC
NA,Diagnosed,72.3,70.7,73.9,Proportion,"72.3 (70.7, 73.9)",14621,caste,Schedule Caste
NA,Diagnosed,67.7,65.2,70.2,Proportion,"67.7 (65.2, 70.2)",8991,caste,Schedule Tribe
NA,Diagnosed,73.7,72.8,74.7,Proportion,"73.7 (72.8, 74.7)",65695,religion,Hindu
NA,Diagnosed,75,73.1,76.9,Proportion,"75 (73.1, 76.9)",10509,religion,Muslim
NA,Diagnosed,77.3,75.4,79.3,Proportion,"77.3 (75.4, 79.3)",10254,religion,Other
NA,Diagnosed,67.7,65.6,69.7,Proportion,"67.7 (65.6, 69.7)",9534,wealthq_ur,1
NA,Diagnosed,70.8,69,72.5,Proportion,"70.8 (69, 72.5)",13367,wealthq_ur,2
NA,Diagnosed,74.7,73.2,76.1,Proportion,"74.7 (73.2, 76.1)",16490,wealthq_ur,3
NA,Diagnosed,74.6,73,76.3,Proportion,"74.6 (73, 76.3)",20303,wealthq_ur,4
NA,Diagnosed,77.5,76.1,79,Proportion,"77.5 (76.1, 79)",26764,wealthq_ur,5
NA,Treated,57,55.5,58.6,Proportion,"57 (55.5, 58.6)",35392,sex,Female
NA,Controlled,67.6,66.4,68.8,Proportion,"67.6 (66.4, 68.8)",35392,sex,Female
NA,Treated,62.5,61.1,63.8,Proportion,"62.5 (61.1, 63.8)",31817,sex,Male
NA,Controlled,62.6,61.4,63.8,Proportion,"62.6 (61.4, 63.8)",31817,sex,Male
NA,Treated,43.5,41.5,45.4,Proportion,"43.5 (41.5, 45.4)",10629,age_category,18-39
NA,Controlled,75.2,73.6,76.8,Proportion,"75.2 (73.6, 76.8)",10629,age_category,18-39
NA,Treated,74.2,73.2,75.1,Proportion,"74.2 (73.2, 75.1)",38894,age_category,40-64
NA,Controlled,54.4,53.6,55.3,Proportion,"54.4 (53.6, 55.3)",38894,age_category,40-64
NA,Treated,79.6,78.6,80.6,Proportion,"79.6 (78.6, 80.6)",17686,age_category,65 plus
NA,Controlled,60,58.9,61.1,Proportion,"60 (58.9, 61.1)",17686,age_category,65 plus
NA,Treated,58.1,56.1,60.1,Proportion,"58.1 (56.1, 60.1)",8673,education,Higher
NA,Controlled,69.4,67.8,71,Proportion,"69.4 (67.8, 71)",8673,education,Higher
NA,Treated,58.1,55.8,60.4,Proportion,"58.1 (55.8, 60.4)",18933,education,No education
NA,Controlled,66.5,64.5,68.4,Proportion,"66.5 (64.5, 68.4)",18933,education,No education
NA,Treated,59.5,57.1,62,Proportion,"59.5 (57.1, 62)",11580,education,Primary
NA,Controlled,64.4,62.2,66.7,Proportion,"64.4 (62.2, 66.7)",11580,education,Primary
NA,Treated,60.5,59.1,61.9,Proportion,"60.5 (59.1, 61.9)",28023,education,Secondary
NA,Controlled,64,62.9,65.2,Proportion,"64 (62.9, 65.2)",28023,education,Secondary
NA,Treated,63.4,61.7,65.2,Proportion,"63.4 (61.7, 65.2)",21572,caste,General
NA,Controlled,64.4,62.9,65.9,Proportion,"64.4 (62.9, 65.9)",21572,caste,General
NA,Treated,57.7,55.8,59.6,Proportion,"57.7 (55.8, 59.6)",28045,caste,OBC
NA,Controlled,66,64.5,67.4,Proportion,"66 (64.5, 67.4)",28045,caste,OBC
NA,Treated,57.3,55.2,59.4,Proportion,"57.3 (55.2, 59.4)",10990,caste,Schedule Caste
NA,Controlled,64.6,62.9,66.4,Proportion,"64.6 (62.9, 66.4)",10990,caste,Schedule Caste
NA,Treated,54.1,51.1,57.1,Proportion,"54.1 (51.1, 57.1)",6602,caste,Schedule Tribe
NA,Controlled,71.9,69.3,74.4,Proportion,"71.9 (69.3, 74.4)",6602,caste,Schedule Tribe
NA,Treated,58.8,57.4,60.2,Proportion,"58.8 (57.4, 60.2)",50311,religion,Hindu
NA,Controlled,66.2,65.2,67.3,Proportion,"66.2 (65.2, 67.3)",50311,religion,Hindu
NA,Treated,61.5,58.9,64.1,Proportion,"61.5 (58.9, 64.1)",8533,religion,Muslim
NA,Controlled,63.6,61.3,65.9,Proportion,"63.6 (61.3, 65.9)",8533,religion,Muslim
NA,Treated,61.4,58.8,63.9,Proportion,"61.4 (58.8, 63.9)",8365,religion,Other
NA,Controlled,60.6,58,63.3,Proportion,"60.6 (58, 63.3)",8365,religion,Other
NA,Treated,49.2,46.5,52,Proportion,"49.2 (46.5, 52)",6702,wealthq_ur,1
NA,Controlled,73.2,71.4,75,Proportion,"73.2 (71.4, 75)",6702,wealthq_ur,1
NA,Treated,55.9,53.8,58.1,Proportion,"55.9 (53.8, 58.1)",9885,wealthq_ur,2
NA,Controlled,67.7,65.8,69.5,Proportion,"67.7 (65.8, 69.5)",9885,wealthq_ur,2
NA,Treated,58.7,56.6,60.7,Proportion,"58.7 (56.6, 60.7)",12617,wealthq_ur,3
NA,Controlled,65.9,64.1,67.7,Proportion,"65.9 (64.1, 67.7)",12617,wealthq_ur,3
NA,Treated,61.6,59.5,63.6,Proportion,"61.6 (59.5, 63.6)",15992,wealthq_ur,4
NA,Controlled,65,63.3,66.7,Proportion,"65 (63.3, 66.7)",15992,wealthq_ur,4
NA,Treated,62.7,60.7,64.7,Proportion,"62.7 (60.7, 64.7)",22013,wealthq_ur,5
NA,Controlled,62.3,60.5,64,Proportion,"62.3 (60.5, 64)",22013,wealthq_ur,5
