state,n5_state,residence,variable,estimate,lci,uci,stratification,strata,est_ci,ST_NM
4,Chandigarh,Urban,Screened,60.7,47.4,73.9,education,Primary,"60.7 (47.4, 73.9)",Chandigarh
4,Chandigarh,Urban,Diabetes,12.3,6.7,18,education,Primary,"12.3 (6.7, 18)",Chandigarh
4,Chandigarh,Urban,Diagnosed,9.2,4.1,14.2,education,Primary,"9.2 (4.1, 14.2)",Chandigarh
4,Chandigarh,Urban,Treated,9.2,4.1,14.2,education,Primary,"9.2 (4.1, 14.2)",Chandigarh
4,Chandigarh,Urban,Controlled,3.3,0,6.5,education,Primary,"3.3 (0, 6.5)",Chandigarh
4,Chandigarh,Urban,Screened,59.3,49.8,68.7,education,Secondary,"59.3 (49.8, 68.7)",Chandigarh
4,Chandigarh,Urban,Diabetes,8.1,5.3,11,education,Secondary,"8.1 (5.3, 11)",Chandigarh
4,Chandigarh,Urban,Diagnosed,7,4.3,9.7,education,Secondary,"7 (4.3, 9.7)",Chandigarh
4,Chandigarh,Urban,Treated,6.3,3.7,8.9,education,Secondary,"6.3 (3.7, 8.9)",Chandigarh
4,Chandigarh,Urban,Controlled,2.3,0.9,3.7,education,Secondary,"2.3 (0.9, 3.7)",Chandigarh
5,Uttarakhand,Rural,Screened,38,33.9,42.1,education,Higher,"38 (33.9, 42.1)",Uttarakhand
5,Uttarakhand,Rural,Diabetes,3.7,2.9,4.6,education,Higher,"3.7 (2.9, 4.6)",Uttarakhand
5,Uttarakhand,Rural,Diagnosed,2.9,2.2,3.7,education,Higher,"2.9 (2.2, 3.7)",Uttarakhand
5,Uttarakhand,Rural,Treated,1.7,1.1,2.2,education,Higher,"1.7 (1.1, 2.2)",Uttarakhand
5,Uttarakhand,Rural,Controlled,1.9,1.3,2.6,education,Higher,"1.9 (1.3, 2.6)",Uttarakhand
5,Uttarakhand,Rural,Screened,33.4,30.6,36.2,education,No education,"33.4 (30.6, 36.2)",Uttarakhand
5,Uttarakhand,Rural,Diabetes,5.6,4.7,6.6,education,No education,"5.6 (4.7, 6.6)",Uttarakhand
5,Uttarakhand,Rural,Diagnosed,4.3,3.5,5.1,education,No education,"4.3 (3.5, 5.1)",Uttarakhand
5,Uttarakhand,Rural,Treated,2.8,2.1,3.4,education,No education,"2.8 (2.1, 3.4)",Uttarakhand
5,Uttarakhand,Rural,Controlled,2.3,1.7,2.9,education,No education,"2.3 (1.7, 2.9)",Uttarakhand
5,Uttarakhand,Rural,Screened,34.3,30.9,37.7,education,Primary,"34.3 (30.9, 37.7)",Uttarakhand
5,Uttarakhand,Rural,Diabetes,4.5,3.6,5.5,education,Primary,"4.5 (3.6, 5.5)",Uttarakhand
5,Uttarakhand,Rural,Diagnosed,3.6,2.7,4.5,education,Primary,"3.6 (2.7, 4.5)",Uttarakhand
5,Uttarakhand,Rural,Treated,2.2,1.5,2.9,education,Primary,"2.2 (1.5, 2.9)",Uttarakhand
5,Uttarakhand,Rural,Controlled,1.9,1.3,2.5,education,Primary,"1.9 (1.3, 2.5)",Uttarakhand
5,Uttarakhand,Rural,Screened,33.5,30.7,36.3,education,Secondary,"33.5 (30.7, 36.3)",Uttarakhand
5,Uttarakhand,Rural,Diabetes,4.4,3.8,5.1,education,Secondary,"4.4 (3.8, 5.1)",Uttarakhand
5,Uttarakhand,Rural,Diagnosed,3.5,2.9,4.1,education,Secondary,"3.5 (2.9, 4.1)",Uttarakhand
5,Uttarakhand,Rural,Treated,2.3,1.9,2.8,education,Secondary,"2.3 (1.9, 2.8)",Uttarakhand
5,Uttarakhand,Rural,Controlled,1.8,1.4,2.2,education,Secondary,"1.8 (1.4, 2.2)",Uttarakhand
5,Uttarakhand,Urban,Screened,55.8,50.1,61.5,education,Higher,"55.8 (50.1, 61.5)",Uttarakhand
5,Uttarakhand,Urban,Diabetes,7.3,5.6,9,education,Higher,"7.3 (5.6, 9)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,6.5,5,8,education,Higher,"6.5 (5, 8)",Uttarakhand
5,Uttarakhand,Urban,Treated,4.9,3.5,6.3,education,Higher,"4.9 (3.5, 6.3)",Uttarakhand
5,Uttarakhand,Urban,Controlled,3.9,2.7,5,education,Higher,"3.9 (2.7, 5)",Uttarakhand
5,Uttarakhand,Urban,Screened,44.7,37,52.3,education,No education,"44.7 (37, 52.3)",Uttarakhand
5,Uttarakhand,Urban,Diabetes,13.1,10.3,16,education,No education,"13.1 (10.3, 16)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,9.8,7.1,12.6,education,No education,"9.8 (7.1, 12.6)",Uttarakhand
5,Uttarakhand,Urban,Treated,6.9,4.5,9.3,education,No education,"6.9 (4.5, 9.3)",Uttarakhand
5,Uttarakhand,Urban,Controlled,4.5,2.8,6.2,education,No education,"4.5 (2.8, 6.2)",Uttarakhand
5,Uttarakhand,Urban,Screened,46.2,40.1,52.3,education,Primary,"46.2 (40.1, 52.3)",Uttarakhand
5,Uttarakhand,Urban,Diabetes,9.6,6.1,13.1,education,Primary,"9.6 (6.1, 13.1)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,6.7,3.8,9.5,education,Primary,"6.7 (3.8, 9.5)",Uttarakhand
5,Uttarakhand,Urban,Treated,5.7,3.3,8.2,education,Primary,"5.7 (3.3, 8.2)",Uttarakhand
5,Uttarakhand,Urban,Controlled,4,1.7,6.3,education,Primary,"4 (1.7, 6.3)",Uttarakhand
5,Uttarakhand,Urban,Screened,47.1,41.6,52.6,education,Secondary,"47.1 (41.6, 52.6)",Uttarakhand
5,Uttarakhand,Urban,Diabetes,8.6,6.7,10.5,education,Secondary,"8.6 (6.7, 10.5)",Uttarakhand
5,Uttarakhand,Urban,Diagnosed,7,5.3,8.7,education,Secondary,"7 (5.3, 8.7)",Uttarakhand
5,Uttarakhand,Urban,Treated,5.3,4,6.5,education,Secondary,"5.3 (4, 6.5)",Uttarakhand
5,Uttarakhand,Urban,Controlled,3.9,2.8,5,education,Secondary,"3.9 (2.8, 5)",Uttarakhand
6,Haryana,Rural,Screened,36.6,34.4,38.8,education,Higher,"36.6 (34.4, 38.8)",Haryana
6,Haryana,Rural,Diabetes,2.4,1.8,2.9,education,Higher,"2.4 (1.8, 2.9)",Haryana
6,Haryana,Rural,Diagnosed,2.1,1.5,2.6,education,Higher,"2.1 (1.5, 2.6)",Haryana
6,Haryana,Rural,Treated,1,0.7,1.3,education,Higher,"1 (0.7, 1.3)",Haryana
6,Haryana,Rural,Controlled,1.4,1,1.8,education,Higher,"1.4 (1, 1.8)",Haryana
6,Haryana,Rural,Screened,44.6,42.4,46.8,education,No education,"44.6 (42.4, 46.8)",Haryana
6,Haryana,Rural,Diabetes,7.2,6.4,8,education,No education,"7.2 (6.4, 8)",Haryana
6,Haryana,Rural,Diagnosed,5.3,4.5,6,education,No education,"5.3 (4.5, 6)",Haryana
6,Haryana,Rural,Treated,3.1,2.7,3.5,education,No education,"3.1 (2.7, 3.5)",Haryana
6,Haryana,Rural,Controlled,2.8,2.2,3.4,education,No education,"2.8 (2.2, 3.4)",Haryana
6,Haryana,Rural,Screened,44.3,41.6,47,education,Primary,"44.3 (41.6, 47)",Haryana
6,Haryana,Rural,Diabetes,5.7,4.9,6.6,education,Primary,"5.7 (4.9, 6.6)",Haryana
6,Haryana,Rural,Diagnosed,4,3.2,4.8,education,Primary,"4 (3.2, 4.8)",Haryana
6,Haryana,Rural,Treated,1.8,1.4,2.2,education,Primary,"1.8 (1.4, 2.2)",Haryana
6,Haryana,Rural,Controlled,2.8,2.1,3.4,education,Primary,"2.8 (2.1, 3.4)",Haryana
6,Haryana,Rural,Screened,38.9,37.1,40.7,education,Secondary,"38.9 (37.1, 40.7)",Haryana
6,Haryana,Rural,Diabetes,4.2,3.8,4.7,education,Secondary,"4.2 (3.8, 4.7)",Haryana
6,Haryana,Rural,Diagnosed,3.2,2.7,3.6,education,Secondary,"3.2 (2.7, 3.6)",Haryana
6,Haryana,Rural,Treated,1.6,1.4,1.8,education,Secondary,"1.6 (1.4, 1.8)",Haryana
6,Haryana,Rural,Controlled,2,1.6,2.4,education,Secondary,"2 (1.6, 2.4)",Haryana
6,Haryana,Urban,Screened,52.5,48.6,56.3,education,Higher,"52.5 (48.6, 56.3)",Haryana
6,Haryana,Urban,Diabetes,5,4,6,education,Higher,"5 (4, 6)",Haryana
6,Haryana,Urban,Diagnosed,4.1,3.2,5.1,education,Higher,"4.1 (3.2, 5.1)",Haryana
6,Haryana,Urban,Treated,2.4,1.9,3,education,Higher,"2.4 (1.9, 3)",Haryana
6,Haryana,Urban,Controlled,2.7,1.9,3.4,education,Higher,"2.7 (1.9, 3.4)",Haryana
6,Haryana,Urban,Screened,51.3,47.2,55.3,education,No education,"51.3 (47.2, 55.3)",Haryana
6,Haryana,Urban,Diabetes,9.7,8,11.4,education,No education,"9.7 (8, 11.4)",Haryana
6,Haryana,Urban,Diagnosed,8,6.3,9.7,education,No education,"8 (6.3, 9.7)",Haryana
6,Haryana,Urban,Treated,4.6,3.7,5.5,education,No education,"4.6 (3.7, 5.5)",Haryana
6,Haryana,Urban,Controlled,5,3.7,6.3,education,No education,"5 (3.7, 6.3)",Haryana
6,Haryana,Urban,Screened,52.7,48.9,56.4,education,Primary,"52.7 (48.9, 56.4)",Haryana
6,Haryana,Urban,Diabetes,10.6,8.3,12.8,education,Primary,"10.6 (8.3, 12.8)",Haryana
6,Haryana,Urban,Diagnosed,9,6.8,11.1,education,Primary,"9 (6.8, 11.1)",Haryana
6,Haryana,Urban,Treated,5.3,4,6.6,education,Primary,"5.3 (4, 6.6)",Haryana
6,Haryana,Urban,Controlled,4.6,3.2,6.1,education,Primary,"4.6 (3.2, 6.1)",Haryana
6,Haryana,Urban,Screened,49.3,46.6,52,education,Secondary,"49.3 (46.6, 52)",Haryana
6,Haryana,Urban,Diabetes,8.2,7,9.5,education,Secondary,"8.2 (7, 9.5)",Haryana
6,Haryana,Urban,Diagnosed,7.3,6.1,8.5,education,Secondary,"7.3 (6.1, 8.5)",Haryana
6,Haryana,Urban,Treated,4.3,3.7,4.9,education,Secondary,"4.3 (3.7, 4.9)",Haryana
6,Haryana,Urban,Controlled,4.4,3.3,5.4,education,Secondary,"4.4 (3.3, 5.4)",Haryana
7,Nct Of Delhi,Rural,Screened,67,49.7,84.4,education,Higher,"67 (49.7, 84.4)",Delhi
7,Nct Of Delhi,Rural,Diabetes,3.5,-0.2,7.1,education,Higher,"3.5 (-0.2, 7.1)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,3,-0.6,6.7,education,Higher,"3 (-0.6, 6.7)",Delhi
7,Nct Of Delhi,Rural,Treated,1.5,-0.4,3.3,education,Higher,"1.5 (-0.4, 3.3)",Delhi
7,Nct Of Delhi,Rural,Controlled,3,-0.6,6.7,education,Higher,"3 (-0.6, 6.7)",Delhi
7,Nct Of Delhi,Rural,Screened,80.9,69.4,92.5,education,No education,"80.9 (69.4, 92.5)",Delhi
7,Nct Of Delhi,Rural,Diabetes,12.9,-1.5,27.4,education,No education,"12.9 (-1.5, 27.4)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,11.2,-3.8,26.2,education,No education,"11.2 (-3.8, 26.2)",Delhi
7,Nct Of Delhi,Rural,Treated,8.9,-2.4,20.3,education,No education,"8.9 (-2.4, 20.3)",Delhi
7,Nct Of Delhi,Rural,Controlled,11,-4,26,education,No education,"11 (-4, 26)",Delhi
7,Nct Of Delhi,Rural,Screened,70.8,43.4,98.3,education,Primary,"70.8 (43.4, 98.3)",Delhi
7,Nct Of Delhi,Rural,Diabetes,10.7,0.7,20.6,education,Primary,"10.7 (0.7, 20.6)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,9.3,-0.6,19.1,education,Primary,"9.3 (-0.6, 19.1)",Delhi
7,Nct Of Delhi,Rural,Treated,7.9,-2,17.8,education,Primary,"7.9 (-2, 17.8)",Delhi
7,Nct Of Delhi,Rural,Controlled,3.5,-3.3,10.2,education,Primary,"3.5 (-3.3, 10.2)",Delhi
7,Nct Of Delhi,Rural,Screened,69.2,56.9,81.5,education,Secondary,"69.2 (56.9, 81.5)",Delhi
7,Nct Of Delhi,Rural,Diabetes,5.1,1.6,8.7,education,Secondary,"5.1 (1.6, 8.7)",Delhi
7,Nct Of Delhi,Rural,Diagnosed,3.4,0.3,6.5,education,Secondary,"3.4 (0.3, 6.5)",Delhi
7,Nct Of Delhi,Rural,Treated,2.9,0.6,5.2,education,Secondary,"2.9 (0.6, 5.2)",Delhi
7,Nct Of Delhi,Rural,Controlled,2.3,-0.9,5.5,education,Secondary,"2.3 (-0.9, 5.5)",Delhi
7,Nct Of Delhi,Urban,Screened,63,60.3,65.7,education,Higher,"63 (60.3, 65.7)",Delhi
7,Nct Of Delhi,Urban,Diabetes,6.2,5.4,7,education,Higher,"6.2 (5.4, 7)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,5.4,4.6,6.2,education,Higher,"5.4 (4.6, 6.2)",Delhi
7,Nct Of Delhi,Urban,Treated,4.3,3.7,4.9,education,Higher,"4.3 (3.7, 4.9)",Delhi
7,Nct Of Delhi,Urban,Controlled,3.2,2.6,3.9,education,Higher,"3.2 (2.6, 3.9)",Delhi
7,Nct Of Delhi,Urban,Screened,59.3,56.3,62.4,education,No education,"59.3 (56.3, 62.4)",Delhi
7,Nct Of Delhi,Urban,Diabetes,11.1,9.8,12.4,education,No education,"11.1 (9.8, 12.4)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,9,7.7,10.2,education,No education,"9 (7.7, 10.2)",Delhi
7,Nct Of Delhi,Urban,Treated,7.6,6.5,8.7,education,No education,"7.6 (6.5, 8.7)",Delhi
7,Nct Of Delhi,Urban,Controlled,4.9,4,5.8,education,No education,"4.9 (4, 5.8)",Delhi
7,Nct Of Delhi,Urban,Screened,57.8,54.3,61.3,education,Primary,"57.8 (54.3, 61.3)",Delhi
7,Nct Of Delhi,Urban,Diabetes,10.4,8.9,11.9,education,Primary,"10.4 (8.9, 11.9)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,8.3,6.9,9.6,education,Primary,"8.3 (6.9, 9.6)",Delhi
7,Nct Of Delhi,Urban,Treated,7.6,6.3,8.9,education,Primary,"7.6 (6.3, 8.9)",Delhi
7,Nct Of Delhi,Urban,Controlled,3.9,3,4.9,education,Primary,"3.9 (3, 4.9)",Delhi
7,Nct Of Delhi,Urban,Screened,55.5,53.1,58,education,Secondary,"55.5 (53.1, 58)",Delhi
7,Nct Of Delhi,Urban,Diabetes,7,6.3,7.7,education,Secondary,"7 (6.3, 7.7)",Delhi
7,Nct Of Delhi,Urban,Diagnosed,5.7,5.1,6.4,education,Secondary,"5.7 (5.1, 6.4)",Delhi
7,Nct Of Delhi,Urban,Treated,4.8,4.2,5.4,education,Secondary,"4.8 (4.2, 5.4)",Delhi
7,Nct Of Delhi,Urban,Controlled,3,2.5,3.4,education,Secondary,"3 (2.5, 3.4)",Delhi
8,Rajasthan,Rural,Screened,15.1,13.3,16.9,education,Higher,"15.1 (13.3, 16.9)",Rajasthan
8,Rajasthan,Rural,Diabetes,1.6,1.2,2,education,Higher,"1.6 (1.2, 2)",Rajasthan
8,Rajasthan,Rural,Diagnosed,1.3,1,1.6,education,Higher,"1.3 (1, 1.6)",Rajasthan
8,Rajasthan,Rural,Treated,0.5,0.3,0.7,education,Higher,"0.5 (0.3, 0.7)",Rajasthan
8,Rajasthan,Rural,Controlled,1.1,0.8,1.4,education,Higher,"1.1 (0.8, 1.4)",Rajasthan
8,Rajasthan,Rural,Screened,17.6,16,19.2,education,No education,"17.6 (16, 19.2)",Rajasthan
8,Rajasthan,Rural,Diabetes,2.8,2.5,3.2,education,No education,"2.8 (2.5, 3.2)",Rajasthan
8,Rajasthan,Rural,Diagnosed,2.1,1.8,2.4,education,No education,"2.1 (1.8, 2.4)",Rajasthan
8,Rajasthan,Rural,Treated,1.2,1,1.4,education,No education,"1.2 (1, 1.4)",Rajasthan
8,Rajasthan,Rural,Controlled,1.4,1.1,1.6,education,No education,"1.4 (1.1, 1.6)",Rajasthan
8,Rajasthan,Rural,Screened,17.6,16,19.3,education,Primary,"17.6 (16, 19.3)",Rajasthan
8,Rajasthan,Rural,Diabetes,2.4,2,2.9,education,Primary,"2.4 (2, 2.9)",Rajasthan
8,Rajasthan,Rural,Diagnosed,2,1.6,2.4,education,Primary,"2 (1.6, 2.4)",Rajasthan
8,Rajasthan,Rural,Treated,1,0.8,1.2,education,Primary,"1 (0.8, 1.2)",Rajasthan
8,Rajasthan,Rural,Controlled,1.4,1,1.7,education,Primary,"1.4 (1, 1.7)",Rajasthan
8,Rajasthan,Rural,Screened,15.3,13.9,16.8,education,Secondary,"15.3 (13.9, 16.8)",Rajasthan
8,Rajasthan,Rural,Diabetes,2,1.7,2.3,education,Secondary,"2 (1.7, 2.3)",Rajasthan
8,Rajasthan,Rural,Diagnosed,1.6,1.3,1.9,education,Secondary,"1.6 (1.3, 1.9)",Rajasthan
8,Rajasthan,Rural,Treated,0.6,0.5,0.7,education,Secondary,"0.6 (0.5, 0.7)",Rajasthan
8,Rajasthan,Rural,Controlled,1.2,1,1.5,education,Secondary,"1.2 (1, 1.5)",Rajasthan
8,Rajasthan,Urban,Screened,28.7,25.4,32,education,Higher,"28.7 (25.4, 32)",Rajasthan
8,Rajasthan,Urban,Diabetes,4,3.1,4.9,education,Higher,"4 (3.1, 4.9)",Rajasthan
8,Rajasthan,Urban,Diagnosed,3.6,2.7,4.4,education,Higher,"3.6 (2.7, 4.4)",Rajasthan
8,Rajasthan,Urban,Treated,1.6,1.1,2.1,education,Higher,"1.6 (1.1, 2.1)",Rajasthan
8,Rajasthan,Urban,Controlled,2.9,2.1,3.7,education,Higher,"2.9 (2.1, 3.7)",Rajasthan
8,Rajasthan,Urban,Screened,26.1,22.9,29.4,education,No education,"26.1 (22.9, 29.4)",Rajasthan
8,Rajasthan,Urban,Diabetes,5.1,4.2,6.1,education,No education,"5.1 (4.2, 6.1)",Rajasthan
8,Rajasthan,Urban,Diagnosed,4.2,3.4,5.1,education,No education,"4.2 (3.4, 5.1)",Rajasthan
8,Rajasthan,Urban,Treated,2.7,2.1,3.2,education,No education,"2.7 (2.1, 3.2)",Rajasthan
8,Rajasthan,Urban,Controlled,2.7,2,3.5,education,No education,"2.7 (2, 3.5)",Rajasthan
8,Rajasthan,Urban,Screened,29.6,25.6,33.6,education,Primary,"29.6 (25.6, 33.6)",Rajasthan
8,Rajasthan,Urban,Diabetes,5.5,4.1,6.8,education,Primary,"5.5 (4.1, 6.8)",Rajasthan
8,Rajasthan,Urban,Diagnosed,4.8,3.5,6.1,education,Primary,"4.8 (3.5, 6.1)",Rajasthan
8,Rajasthan,Urban,Treated,2.4,1.8,3.1,education,Primary,"2.4 (1.8, 3.1)",Rajasthan
8,Rajasthan,Urban,Controlled,3.9,2.7,5.1,education,Primary,"3.9 (2.7, 5.1)",Rajasthan
8,Rajasthan,Urban,Screened,26.9,24,29.7,education,Secondary,"26.9 (24, 29.7)",Rajasthan
8,Rajasthan,Urban,Diabetes,4.7,3.8,5.6,education,Secondary,"4.7 (3.8, 5.6)",Rajasthan
8,Rajasthan,Urban,Diagnosed,4,3.1,4.9,education,Secondary,"4 (3.1, 4.9)",Rajasthan
8,Rajasthan,Urban,Treated,2.1,1.7,2.6,education,Secondary,"2.1 (1.7, 2.6)",Rajasthan
8,Rajasthan,Urban,Controlled,3,2.2,3.8,education,Secondary,"3 (2.2, 3.8)",Rajasthan
9,Uttar Pradesh,Rural,Screened,22.7,21.6,23.8,education,Higher,"22.7 (21.6, 23.8)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diabetes,3.5,3,4,education,Higher,"3.5 (3, 4)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,2.9,2.5,3.4,education,Higher,"2.9 (2.5, 3.4)",Uttar Pradesh
9,Uttar Pradesh,Rural,Treated,0.8,0.7,0.9,education,Higher,"0.8 (0.7, 0.9)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,2.3,1.9,2.7,education,Higher,"2.3 (1.9, 2.7)",Uttar Pradesh
9,Uttar Pradesh,Rural,Screened,24.6,23.7,25.6,education,No education,"24.6 (23.7, 25.6)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diabetes,5.2,4.8,5.5,education,No education,"5.2 (4.8, 5.5)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,3.7,3.4,4.1,education,No education,"3.7 (3.4, 4.1)",Uttar Pradesh
9,Uttar Pradesh,Rural,Treated,1.4,1.3,1.5,education,No education,"1.4 (1.3, 1.5)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,2.8,2.5,3.1,education,No education,"2.8 (2.5, 3.1)",Uttar Pradesh
9,Uttar Pradesh,Rural,Screened,24.9,23.8,26,education,Primary,"24.9 (23.8, 26)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diabetes,4.6,4.2,4.9,education,Primary,"4.6 (4.2, 4.9)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,3.3,3,3.7,education,Primary,"3.3 (3, 3.7)",Uttar Pradesh
9,Uttar Pradesh,Rural,Treated,1.3,1.1,1.5,education,Primary,"1.3 (1.1, 1.5)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,2.5,2.2,2.8,education,Primary,"2.5 (2.2, 2.8)",Uttar Pradesh
9,Uttar Pradesh,Rural,Screened,22.6,21.7,23.5,education,Secondary,"22.6 (21.7, 23.5)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diabetes,3.6,3.4,3.9,education,Secondary,"3.6 (3.4, 3.9)",Uttar Pradesh
9,Uttar Pradesh,Rural,Diagnosed,2.7,2.5,2.9,education,Secondary,"2.7 (2.5, 2.9)",Uttar Pradesh
9,Uttar Pradesh,Rural,Treated,1,0.9,1.1,education,Secondary,"1 (0.9, 1.1)",Uttar Pradesh
9,Uttar Pradesh,Rural,Controlled,2,1.8,2.2,education,Secondary,"2 (1.8, 2.2)",Uttar Pradesh
9,Uttar Pradesh,Urban,Screened,34.7,32.3,37.1,education,Higher,"34.7 (32.3, 37.1)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diabetes,4.9,4.2,5.5,education,Higher,"4.9 (4.2, 5.5)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,3.9,3.2,4.5,education,Higher,"3.9 (3.2, 4.5)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,2.3,1.9,2.7,education,Higher,"2.3 (1.9, 2.7)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,2.4,1.9,3,education,Higher,"2.4 (1.9, 3)",Uttar Pradesh
9,Uttar Pradesh,Urban,Screened,32,29.4,34.7,education,No education,"32 (29.4, 34.7)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diabetes,6.7,5.8,7.5,education,No education,"6.7 (5.8, 7.5)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,4.9,4.1,5.7,education,No education,"4.9 (4.1, 5.7)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,2.7,2.2,3.2,education,No education,"2.7 (2.2, 3.2)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,3.1,2.5,3.7,education,No education,"3.1 (2.5, 3.7)",Uttar Pradesh
9,Uttar Pradesh,Urban,Screened,31.8,29.2,34.5,education,Primary,"31.8 (29.2, 34.5)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diabetes,6.2,5.2,7.1,education,Primary,"6.2 (5.2, 7.1)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,4.4,3.5,5.2,education,Primary,"4.4 (3.5, 5.2)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,2.4,1.8,3,education,Primary,"2.4 (1.8, 3)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,2.5,1.9,3.1,education,Primary,"2.5 (1.9, 3.1)",Uttar Pradesh
9,Uttar Pradesh,Urban,Screened,30.7,28.6,32.8,education,Secondary,"30.7 (28.6, 32.8)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diabetes,5.3,4.8,5.9,education,Secondary,"5.3 (4.8, 5.9)",Uttar Pradesh
9,Uttar Pradesh,Urban,Diagnosed,3.9,3.4,4.5,education,Secondary,"3.9 (3.4, 4.5)",Uttar Pradesh
9,Uttar Pradesh,Urban,Treated,2.5,2.1,2.9,education,Secondary,"2.5 (2.1, 2.9)",Uttar Pradesh
9,Uttar Pradesh,Urban,Controlled,2.1,1.8,2.5,education,Secondary,"2.1 (1.8, 2.5)",Uttar Pradesh
10,Bihar,Rural,Screened,18.3,16.9,19.8,education,Higher,"18.3 (16.9, 19.8)",Bihar
10,Bihar,Rural,Diabetes,5.8,5,6.6,education,Higher,"5.8 (5, 6.6)",Bihar
10,Bihar,Rural,Diagnosed,4.6,3.9,5.2,education,Higher,"4.6 (3.9, 5.2)",Bihar
10,Bihar,Rural,Treated,2.2,1.8,2.6,education,Higher,"2.2 (1.8, 2.6)",Bihar
10,Bihar,Rural,Controlled,3.2,2.6,3.8,education,Higher,"3.2 (2.6, 3.8)",Bihar
10,Bihar,Rural,Screened,12,11.2,12.7,education,No education,"12 (11.2, 12.7)",Bihar
10,Bihar,Rural,Diabetes,4.6,4.2,4.9,education,No education,"4.6 (4.2, 4.9)",Bihar
10,Bihar,Rural,Diagnosed,3.2,2.9,3.5,education,No education,"3.2 (2.9, 3.5)",Bihar
10,Bihar,Rural,Treated,1.5,1.3,1.7,education,No education,"1.5 (1.3, 1.7)",Bihar
10,Bihar,Rural,Controlled,2.2,1.9,2.4,education,No education,"2.2 (1.9, 2.4)",Bihar
10,Bihar,Rural,Screened,13.5,12.4,14.5,education,Primary,"13.5 (12.4, 14.5)",Bihar
10,Bihar,Rural,Diabetes,4.6,4,5.1,education,Primary,"4.6 (4, 5.1)",Bihar
10,Bihar,Rural,Diagnosed,3.5,3,4,education,Primary,"3.5 (3, 4)",Bihar
10,Bihar,Rural,Treated,1.6,1.3,1.9,education,Primary,"1.6 (1.3, 1.9)",Bihar
10,Bihar,Rural,Controlled,2.2,1.8,2.6,education,Primary,"2.2 (1.8, 2.6)",Bihar
10,Bihar,Rural,Screened,14.9,14,15.7,education,Secondary,"14.9 (14, 15.7)",Bihar
10,Bihar,Rural,Diabetes,4.5,4.1,4.9,education,Secondary,"4.5 (4.1, 4.9)",Bihar
10,Bihar,Rural,Diagnosed,3.4,3.1,3.8,education,Secondary,"3.4 (3.1, 3.8)",Bihar
10,Bihar,Rural,Treated,1.6,1.4,1.8,education,Secondary,"1.6 (1.4, 1.8)",Bihar
10,Bihar,Rural,Controlled,2.4,2.1,2.7,education,Secondary,"2.4 (2.1, 2.7)",Bihar
10,Bihar,Urban,Screened,32.2,27.4,37.1,education,Higher,"32.2 (27.4, 37.1)",Bihar
10,Bihar,Urban,Diabetes,7.6,5.8,9.4,education,Higher,"7.6 (5.8, 9.4)",Bihar
10,Bihar,Urban,Diagnosed,6.5,4.8,8.2,education,Higher,"6.5 (4.8, 8.2)",Bihar
10,Bihar,Urban,Treated,3.4,2.1,4.8,education,Higher,"3.4 (2.1, 4.8)",Bihar
10,Bihar,Urban,Controlled,4.3,2.9,5.7,education,Higher,"4.3 (2.9, 5.7)",Bihar
10,Bihar,Urban,Screened,24.8,20.9,28.6,education,No education,"24.8 (20.9, 28.6)",Bihar
10,Bihar,Urban,Diabetes,9.5,7.8,11.3,education,No education,"9.5 (7.8, 11.3)",Bihar
10,Bihar,Urban,Diagnosed,8,6.2,9.8,education,No education,"8 (6.2, 9.8)",Bihar
10,Bihar,Urban,Treated,4.4,3.3,5.6,education,No education,"4.4 (3.3, 5.6)",Bihar
