state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
3,Rural,dm_undiagnosed,26.4,20,32.7,Proportion,"26.4 (20, 32.7)",847,education,Secondary,Punjab,North
3,Urban,dm_unscreened,5.8,0.1,11.5,Proportion,"5.8 (0.1, 11.5)",221,education,Higher,Punjab,North
3,Urban,dm_undiagnosed,16.8,8.1,25.4,Proportion,"16.8 (8.1, 25.4)",221,education,Higher,Punjab,North
3,Urban,dm_unscreened,22.3,16.5,28.1,Proportion,"22.3 (16.5, 28.1)",272,education,No education,Punjab,North
3,Urban,dm_undiagnosed,43.7,34.6,52.7,Proportion,"43.7 (34.6, 52.7)",272,education,No education,Punjab,North
3,Urban,dm_unscreened,10.2,-1,21.4,Proportion,"10.2 (-1, 21.4)",140,education,Primary,Punjab,North
3,Urban,dm_undiagnosed,24.2,10.4,38,Proportion,"24.2 (10.4, 38)",140,education,Primary,Punjab,North
3,Urban,dm_unscreened,5.4,0.6,10.2,Proportion,"5.4 (0.6, 10.2)",572,education,Secondary,Punjab,North
3,Urban,dm_undiagnosed,16.1,10,22.2,Proportion,"16.1 (10, 22.2)",572,education,Secondary,Punjab,North
4,Rural,dm_unscreened,96.3,94.7,97.8,Proportion,"96.3 (94.7, 97.8)",3,education,No education,Chandigarh,North
4,Rural,dm_undiagnosed,96.3,94.7,97.8,Proportion,"96.3 (94.7, 97.8)",3,education,No education,Chandigarh,North
4,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",1,education,Primary,Chandigarh,North
4,Rural,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",1,education,Primary,Chandigarh,North
4,Urban,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",24,education,Higher,Chandigarh,North
4,Urban,dm_undiagnosed,9,-3.5,21.6,Proportion,"9 (-3.5, 21.6)",24,education,Higher,Chandigarh,North
4,Urban,dm_unscreened,12.5,-7.2,32.3,Proportion,"12.5 (-7.2, 32.3)",34,education,No education,Chandigarh,North
4,Urban,dm_undiagnosed,26.4,-8.5,61.2,Proportion,"26.4 (-8.5, 61.2)",34,education,No education,Chandigarh,North
4,Urban,dm_unscreened,44.9,-5.6,95.4,Proportion,"44.9 (-5.6, 95.4)",14,education,Primary,Chandigarh,North
4,Urban,dm_undiagnosed,70.1,35.9,104.2,Proportion,"70.1 (35.9, 104.2)",14,education,Primary,Chandigarh,North
4,Urban,dm_unscreened,1.4,-1.4,4.2,Proportion,"1.4 (-1.4, 4.2)",46,education,Secondary,Chandigarh,North
4,Urban,dm_undiagnosed,14.3,0.4,28.1,Proportion,"14.3 (0.4, 28.1)",46,education,Secondary,Chandigarh,North
5,Rural,dm_unscreened,11.2,2.7,19.7,Proportion,"11.2 (2.7, 19.7)",109,education,Higher,Uttarakhand,Central
5,Rural,dm_undiagnosed,22.8,7.2,38.5,Proportion,"22.8 (7.2, 38.5)",109,education,Higher,Uttarakhand,Central
5,Rural,dm_unscreened,15.3,0.7,30,Proportion,"15.3 (0.7, 30)",265,education,No education,Uttarakhand,Central
5,Rural,dm_undiagnosed,21.6,6.6,36.6,Proportion,"21.6 (6.6, 36.6)",265,education,No education,Uttarakhand,Central
5,Rural,dm_unscreened,5.2,1.4,9.1,Proportion,"5.2 (1.4, 9.1)",141,education,Primary,Uttarakhand,Central
5,Rural,dm_undiagnosed,25.1,2.3,47.9,Proportion,"25.1 (2.3, 47.9)",141,education,Primary,Uttarakhand,Central
5,Rural,dm_unscreened,11.4,5.2,17.5,Proportion,"11.4 (5.2, 17.5)",373,education,Secondary,Uttarakhand,Central
5,Rural,dm_undiagnosed,19.5,11.6,27.4,Proportion,"19.5 (11.6, 27.4)",373,education,Secondary,Uttarakhand,Central
5,Urban,dm_unscreened,12.6,1.5,23.8,Proportion,"12.6 (1.5, 23.8)",114,education,Higher,Uttarakhand,Central
5,Urban,dm_undiagnosed,14.9,3.7,26.1,Proportion,"14.9 (3.7, 26.1)",114,education,Higher,Uttarakhand,Central
5,Urban,dm_unscreened,37,8,66,Proportion,"37 (8, 66)",90,education,No education,Uttarakhand,Central
5,Urban,dm_undiagnosed,48.2,18.7,77.7,Proportion,"48.2 (18.7, 77.7)",90,education,No education,Uttarakhand,Central
5,Urban,dm_unscreened,19.6,2.3,36.8,Proportion,"19.6 (2.3, 36.8)",55,education,Primary,Uttarakhand,Central
5,Urban,dm_undiagnosed,34.9,3.2,66.7,Proportion,"34.9 (3.2, 66.7)",55,education,Primary,Uttarakhand,Central
5,Urban,dm_unscreened,24.2,6.1,42.4,Proportion,"24.2 (6.1, 42.4)",164,education,Secondary,Uttarakhand,Central
5,Urban,dm_undiagnosed,32.3,14.2,50.4,Proportion,"32.3 (14.2, 50.4)",164,education,Secondary,Uttarakhand,Central
6,Rural,dm_unscreened,9.2,1.8,16.5,Proportion,"9.2 (1.8, 16.5)",104,education,Higher,Haryana,North
6,Rural,dm_undiagnosed,13.5,5.2,21.8,Proportion,"13.5 (5.2, 21.8)",104,education,Higher,Haryana,North
6,Rural,dm_unscreened,15.2,6.3,24.2,Proportion,"15.2 (6.3, 24.2)",625,education,No education,Haryana,North
6,Rural,dm_undiagnosed,31,18,44,Proportion,"31 (18, 44)",625,education,No education,Haryana,North
6,Rural,dm_unscreened,12.7,2.3,23.1,Proportion,"12.7 (2.3, 23.1)",237,education,Primary,Haryana,North
6,Rural,dm_undiagnosed,17,6.1,27.8,Proportion,"17 (6.1, 27.8)",237,education,Primary,Haryana,North
6,Rural,dm_unscreened,13.7,9,18.4,Proportion,"13.7 (9, 18.4)",664,education,Secondary,Haryana,North
6,Rural,dm_undiagnosed,24.7,19,30.3,Proportion,"24.7 (19, 30.3)",664,education,Secondary,Haryana,North
6,Urban,dm_unscreened,8.6,2.5,14.8,Proportion,"8.6 (2.5, 14.8)",210,education,Higher,Haryana,North
6,Urban,dm_undiagnosed,17.3,10.2,24.5,Proportion,"17.3 (10.2, 24.5)",210,education,Higher,Haryana,North
6,Urban,dm_unscreened,10.3,3.1,17.5,Proportion,"10.3 (3.1, 17.5)",214,education,No education,Haryana,North
6,Urban,dm_undiagnosed,16.3,7,25.5,Proportion,"16.3 (7, 25.5)",214,education,No education,Haryana,North
6,Urban,dm_unscreened,12.5,-0.1,25,Proportion,"12.5 (-0.1, 25)",155,education,Primary,Haryana,North
6,Urban,dm_undiagnosed,17.3,4.6,29.9,Proportion,"17.3 (4.6, 29.9)",155,education,Primary,Haryana,North
6,Urban,dm_unscreened,6.2,3,9.3,Proportion,"6.2 (3, 9.3)",564,education,Secondary,Haryana,North
6,Urban,dm_undiagnosed,12.5,8.1,16.9,Proportion,"12.5 (8.1, 16.9)",564,education,Secondary,Haryana,North
7,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",6,education,Higher,Nct Of Delhi,North
7,Rural,dm_undiagnosed,17.8,-20.2,55.8,Proportion,"17.8 (-20.2, 55.8)",6,education,Higher,Nct Of Delhi,North
7,Rural,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",9,education,No education,Nct Of Delhi,North
7,Rural,dm_undiagnosed,7.3,-9,23.7,Proportion,"7.3 (-9, 23.7)",9,education,No education,Nct Of Delhi,North
7,Rural,dm_unscreened,11.9,-13,36.8,Proportion,"11.9 (-13, 36.8)",5,education,Primary,Nct Of Delhi,North
7,Rural,dm_undiagnosed,11.9,-13,36.8,Proportion,"11.9 (-13, 36.8)",5,education,Primary,Nct Of Delhi,North
7,Rural,dm_unscreened,3.8,-4.2,11.8,Proportion,"3.8 (-4.2, 11.8)",15,education,Secondary,Nct Of Delhi,North
7,Rural,dm_undiagnosed,33.1,13.2,53,Proportion,"33.1 (13.2, 53)",15,education,Secondary,Nct Of Delhi,North
7,Urban,dm_unscreened,6.2,2.8,9.6,Proportion,"6.2 (2.8, 9.6)",369,education,Higher,Nct Of Delhi,North
7,Urban,dm_undiagnosed,14,8.9,19.1,Proportion,"14 (8.9, 19.1)",369,education,Higher,Nct Of Delhi,North
7,Urban,dm_unscreened,16.1,5.2,27,Proportion,"16.1 (5.2, 27)",334,education,No education,Nct Of Delhi,North
7,Urban,dm_undiagnosed,31.5,18.8,44.1,Proportion,"31.5 (18.8, 44.1)",334,education,No education,Nct Of Delhi,North
7,Urban,dm_unscreened,21.2,0.5,41.9,Proportion,"21.2 (0.5, 41.9)",218,education,Primary,Nct Of Delhi,North
7,Urban,dm_undiagnosed,43.4,24.2,62.7,Proportion,"43.4 (24.2, 62.7)",218,education,Primary,Nct Of Delhi,North
7,Urban,dm_unscreened,10.3,6.4,14.2,Proportion,"10.3 (6.4, 14.2)",668,education,Secondary,Nct Of Delhi,North
7,Urban,dm_undiagnosed,25.9,20.5,31.4,Proportion,"25.9 (20.5, 31.4)",668,education,Secondary,Nct Of Delhi,North
8,Rural,dm_unscreened,10.5,4.5,16.5,Proportion,"10.5 (4.5, 16.5)",121,education,Higher,Rajasthan,North
8,Rural,dm_undiagnosed,15.8,7.5,24,Proportion,"15.8 (7.5, 24)",121,education,Higher,Rajasthan,North
8,Rural,dm_unscreened,15,7.2,22.7,Proportion,"15 (7.2, 22.7)",796,education,No education,Rajasthan,North
8,Rural,dm_undiagnosed,19.9,11.8,28.1,Proportion,"19.9 (11.8, 28.1)",796,education,No education,Rajasthan,North
8,Rural,dm_unscreened,14.7,2.7,26.7,Proportion,"14.7 (2.7, 26.7)",234,education,Primary,Rajasthan,North
8,Rural,dm_undiagnosed,16.4,4.4,28.4,Proportion,"16.4 (4.4, 28.4)",234,education,Primary,Rajasthan,North
8,Rural,dm_unscreened,16.3,10.4,22.2,Proportion,"16.3 (10.4, 22.2)",509,education,Secondary,Rajasthan,North
8,Rural,dm_undiagnosed,20,13.8,26.2,Proportion,"20 (13.8, 26.2)",509,education,Secondary,Rajasthan,North
8,Urban,dm_unscreened,9.3,1.4,17.3,Proportion,"9.3 (1.4, 17.3)",201,education,Higher,Rajasthan,North
8,Urban,dm_undiagnosed,11.3,3.2,19.4,Proportion,"11.3 (3.2, 19.4)",201,education,Higher,Rajasthan,North
8,Urban,dm_unscreened,10.9,2.6,19.1,Proportion,"10.9 (2.6, 19.1)",210,education,No education,Rajasthan,North
8,Urban,dm_undiagnosed,13.5,5,22,Proportion,"13.5 (5, 22)",210,education,No education,Rajasthan,North
8,Urban,dm_unscreened,3.7,0.4,7,Proportion,"3.7 (0.4, 7)",124,education,Primary,Rajasthan,North
8,Urban,dm_undiagnosed,5.8,1.8,9.8,Proportion,"5.8 (1.8, 9.8)",124,education,Primary,Rajasthan,North
8,Urban,dm_unscreened,9.1,5.1,13.1,Proportion,"9.1 (5.1, 13.1)",380,education,Secondary,Rajasthan,North
8,Urban,dm_undiagnosed,13.3,8.4,18.1,Proportion,"13.3 (8.4, 18.1)",380,education,Secondary,Rajasthan,North
9,Rural,dm_unscreened,9.6,6.7,12.5,Proportion,"9.6 (6.7, 12.5)",680,education,Higher,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,15.3,11.6,19,Proportion,"15.3 (11.6, 19)",680,education,Higher,Uttar Pradesh,Central
9,Rural,dm_unscreened,18.7,15.2,22.2,Proportion,"18.7 (15.2, 22.2)",2733,education,No education,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,24.9,21,28.8,Proportion,"24.9 (21, 28.8)",2733,education,No education,Uttar Pradesh,Central
9,Rural,dm_unscreened,15,10.5,19.5,Proportion,"15 (10.5, 19.5)",822,education,Primary,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,22.6,17.3,27.9,Proportion,"22.6 (17.3, 27.9)",822,education,Primary,Uttar Pradesh,Central
9,Rural,dm_unscreened,17.2,14.6,19.9,Proportion,"17.2 (14.6, 19.9)",2070,education,Secondary,Uttar Pradesh,Central
9,Rural,dm_undiagnosed,24.2,21.2,27.2,Proportion,"24.2 (21.2, 27.2)",2070,education,Secondary,Uttar Pradesh,Central
9,Urban,dm_unscreened,10,6.1,14,Proportion,"10 (6.1, 14)",435,education,Higher,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,21.7,15.6,27.7,Proportion,"21.7 (15.6, 27.7)",435,education,Higher,Uttar Pradesh,Central
9,Urban,dm_unscreened,14.5,8.6,20.4,Proportion,"14.5 (8.6, 20.4)",522,education,No education,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,23.6,16.2,31,Proportion,"23.6 (16.2, 31)",522,education,No education,Uttar Pradesh,Central
9,Urban,dm_unscreened,31.9,11.5,52.3,Proportion,"31.9 (11.5, 52.3)",238,education,Primary,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,38.2,18.9,57.5,Proportion,"38.2 (18.9, 57.5)",238,education,Primary,Uttar Pradesh,Central
9,Urban,dm_unscreened,17.4,12.6,22.3,Proportion,"17.4 (12.6, 22.3)",736,education,Secondary,Uttar Pradesh,Central
9,Urban,dm_undiagnosed,27.7,22.2,33.2,Proportion,"27.7 (22.2, 33.2)",736,education,Secondary,Uttar Pradesh,Central
10,Rural,dm_unscreened,13.8,9.1,18.5,Proportion,"13.8 (9.1, 18.5)",314,education,Higher,Bihar,East
10,Rural,dm_undiagnosed,21.9,16.4,27.5,Proportion,"21.9 (16.4, 27.5)",314,education,Higher,Bihar,East
10,Rural,dm_unscreened,28.5,23.6,33.4,Proportion,"28.5 (23.6, 33.4)",1527,education,No education,Bihar,East
10,Rural,dm_undiagnosed,31.9,26.9,37,Proportion,"31.9 (26.9, 37)",1527,education,No education,Bihar,East
10,Rural,dm_unscreened,23,15.8,30.3,Proportion,"23 (15.8, 30.3)",374,education,Primary,Bihar,East
10,Rural,dm_undiagnosed,30,22.2,37.8,Proportion,"30 (22.2, 37.8)",374,education,Primary,Bihar,East
10,Rural,dm_unscreened,18.7,15.2,22.2,Proportion,"18.7 (15.2, 22.2)",1129,education,Secondary,Bihar,East
10,Rural,dm_undiagnosed,25,21,29.1,Proportion,"25 (21, 29.1)",1129,education,Secondary,Bihar,East
10,Urban,dm_unscreened,11.1,2.4,19.7,Proportion,"11.1 (2.4, 19.7)",154,education,Higher,Bihar,East
10,Urban,dm_undiagnosed,18.5,9.1,28,Proportion,"18.5 (9.1, 28)",154,education,Higher,Bihar,East
10,Urban,dm_unscreened,14.9,5.3,24.4,Proportion,"14.9 (5.3, 24.4)",240,education,No education,Bihar,East
10,Urban,dm_undiagnosed,20.8,10.1,31.4,Proportion,"20.8 (10.1, 31.4)",240,education,No education,Bihar,East
10,Urban,dm_unscreened,16.3,2.6,30.1,Proportion,"16.3 (2.6, 30.1)",86,education,Primary,Bihar,East
10,Urban,dm_undiagnosed,40.7,15.3,66.1,Proportion,"40.7 (15.3, 66.1)",86,education,Primary,Bihar,East
10,Urban,dm_unscreened,14,7.8,20.2,Proportion,"14 (7.8, 20.2)",282,education,Secondary,Bihar,East
10,Urban,dm_undiagnosed,19.2,12.1,26.3,Proportion,"19.2 (12.1, 26.3)",282,education,Secondary,Bihar,East
11,Rural,dm_unscreened,1.8,-2.1,5.8,Proportion,"1.8 (-2.1, 5.8)",24,education,Higher,Sikkim,North East
11,Rural,dm_undiagnosed,6,-1.6,13.5,Proportion,"6 (-1.6, 13.5)",24,education,Higher,Sikkim,North East
11,Rural,dm_unscreened,10.3,0.6,19.9,Proportion,"10.3 (0.6, 19.9)",79,education,No education,Sikkim,North East
11,Rural,dm_undiagnosed,23,11.2,34.8,Proportion,"23 (11.2, 34.8)",79,education,No education,Sikkim,North East
11,Rural,dm_unscreened,0.9,-0.6,2.3,Proportion,"0.9 (-0.6, 2.3)",73,education,Primary,Sikkim,North East
11,Rural,dm_undiagnosed,3,-0.6,6.7,Proportion,"3 (-0.6, 6.7)",73,education,Primary,Sikkim,North East
11,Rural,dm_unscreened,10.9,1.8,20,Proportion,"10.9 (1.8, 20)",103,education,Secondary,Sikkim,North East
11,Rural,dm_undiagnosed,26.5,12.1,40.9,Proportion,"26.5 (12.1, 40.9)",103,education,Secondary,Sikkim,North East
11,Urban,dm_unscreened,42,9.4,74.7,Proportion,"42 (9.4, 74.7)",14,education,Higher,Sikkim,North East
11,Urban,dm_undiagnosed,44.8,12.4,77.1,Proportion,"44.8 (12.4, 77.1)",14,education,Higher,Sikkim,North East
11,Urban,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",10,education,No education,Sikkim,North East
11,Urban,dm_undiagnosed,1.2,-1.6,3.9,Proportion,"1.2 (-1.6, 3.9)",10,education,No education,Sikkim,North East
11,Urban,dm_unscreened,13.6,-11.7,38.9,Proportion,"13.6 (-11.7, 38.9)",13,education,Primary,Sikkim,North East
11,Urban,dm_undiagnosed,20.2,-5.1,45.5,Proportion,"20.2 (-5.1, 45.5)",13,education,Primary,Sikkim,North East
11,Urban,dm_unscreened,3.1,-1.5,7.7,Proportion,"3.1 (-1.5, 7.7)",40,education,Secondary,Sikkim,North East
11,Urban,dm_undiagnosed,4.9,-1.1,10.8,Proportion,"4.9 (-1.1, 10.8)",40,education,Secondary,Sikkim,North East
12,Rural,dm_unscreened,8.7,3.1,14.2,Proportion,"8.7 (3.1, 14.2)",143,education,Higher,Arunachal Pradesh,North East
12,Rural,dm_undiagnosed,16.7,8.4,24.9,Proportion,"16.7 (8.4, 24.9)",143,education,Higher,Arunachal Pradesh,North East
12,Rural,dm_unscreened,10.3,4.4,16.3,Proportion,"10.3 (4.4, 16.3)",415,education,No education,Arunachal Pradesh,North East
12,Rural,dm_undiagnosed,16.8,8.1,25.6,Proportion,"16.8 (8.1, 25.6)",415,education,No education,Arunachal Pradesh,North East
12,Rural,dm_unscreened,12.1,2.7,21.5,Proportion,"12.1 (2.7, 21.5)",114,education,Primary,Arunachal Pradesh,North East
12,Rural,dm_undiagnosed,12.8,3.4,22.2,Proportion,"12.8 (3.4, 22.2)",114,education,Primary,Arunachal Pradesh,North East
12,Rural,dm_unscreened,10.3,5.6,15,Proportion,"10.3 (5.6, 15)",358,education,Secondary,Arunachal Pradesh,North East
12,Rural,dm_undiagnosed,13.2,7.8,18.6,Proportion,"13.2 (7.8, 18.6)",358,education,Secondary,Arunachal Pradesh,North East
12,Urban,dm_unscreened,3.6,0.5,6.6,Proportion,"3.6 (0.5, 6.6)",155,education,Higher,Arunachal Pradesh,North East
12,Urban,dm_undiagnosed,10.4,4,16.8,Proportion,"10.4 (4, 16.8)",155,education,Higher,Arunachal Pradesh,North East
12,Urban,dm_unscreened,4.1,0.6,7.6,Proportion,"4.1 (0.6, 7.6)",98,education,No education,Arunachal Pradesh,North East
12,Urban,dm_undiagnosed,19.7,2.3,37.1,Proportion,"19.7 (2.3, 37.1)",98,education,No education,Arunachal Pradesh,North East
12,Urban,dm_unscreened,8.4,0.7,16.1,Proportion,"8.4 (0.7, 16.1)",57,education,Primary,Arunachal Pradesh,North East
12,Urban,dm_undiagnosed,9.9,1.1,18.8,Proportion,"9.9 (1.1, 18.8)",57,education,Primary,Arunachal Pradesh,North East
12,Urban,dm_unscreened,12.5,4.8,20.2,Proportion,"12.5 (4.8, 20.2)",293,education,Secondary,Arunachal Pradesh,North East
12,Urban,dm_undiagnosed,21.3,12.6,30.1,Proportion,"21.3 (12.6, 30.1)",293,education,Secondary,Arunachal Pradesh,North East
13,Rural,dm_unscreened,3.7,-2.5,9.9,Proportion,"3.7 (-2.5, 9.9)",27,education,Higher,Nagaland,North East
13,Rural,dm_undiagnosed,3.7,-2.5,9.9,Proportion,"3.7 (-2.5, 9.9)",27,education,Higher,Nagaland,North East
13,Rural,dm_unscreened,25.5,9.9,41,Proportion,"25.5 (9.9, 41)",62,education,No education,Nagaland,North East
13,Rural,dm_undiagnosed,31.4,13.6,49.2,Proportion,"31.4 (13.6, 49.2)",62,education,No education,Nagaland,North East
13,Rural,dm_unscreened,59.3,37.3,81.4,Proportion,"59.3 (37.3, 81.4)",90,education,Primary,Nagaland,North East
13,Rural,dm_undiagnosed,69,52,85.9,Proportion,"69 (52, 85.9)",90,education,Primary,Nagaland,North East
13,Rural,dm_unscreened,34,20.3,47.7,Proportion,"34 (20.3, 47.7)",150,education,Secondary,Nagaland,North East
13,Rural,dm_undiagnosed,44.2,28.4,59.9,Proportion,"44.2 (28.4, 59.9)",150,education,Secondary,Nagaland,North East
13,Urban,dm_unscreened,2.1,-1.1,5.2,Proportion,"2.1 (-1.1, 5.2)",43,education,Higher,Nagaland,North East
13,Urban,dm_undiagnosed,2.6,-0.8,6,Proportion,"2.6 (-0.8, 6)",43,education,Higher,Nagaland,North East
13,Urban,dm_unscreened,38.5,-7.5,84.6,Proportion,"38.5 (-7.5, 84.6)",23,education,No education,Nagaland,North East
13,Urban,dm_undiagnosed,38.5,-7.5,84.6,Proportion,"38.5 (-7.5, 84.6)",23,education,No education,Nagaland,North East
13,Urban,dm_unscreened,7.3,-3.8,18.5,Proportion,"7.3 (-3.8, 18.5)",24,education,Primary,Nagaland,North East
13,Urban,dm_undiagnosed,18,-2.5,38.6,Proportion,"18 (-2.5, 38.6)",24,education,Primary,Nagaland,North East
13,Urban,dm_unscreened,8.2,2.8,13.6,Proportion,"8.2 (2.8, 13.6)",146,education,Secondary,Nagaland,North East
13,Urban,dm_undiagnosed,15.7,7.8,23.7,Proportion,"15.7 (7.8, 23.7)",146,education,Secondary,Nagaland,North East
14,Rural,dm_unscreened,8.6,-1.9,19.1,Proportion,"8.6 (-1.9, 19.1)",84,education,Higher,Manipur,North East
14,Rural,dm_undiagnosed,25.8,9.2,42.5,Proportion,"25.8 (9.2, 42.5)",84,education,Higher,Manipur,North East
14,Rural,dm_unscreened,12.7,6.2,19.3,Proportion,"12.7 (6.2, 19.3)",184,education,No education,Manipur,North East
14,Rural,dm_undiagnosed,17.9,9.1,26.7,Proportion,"17.9 (9.1, 26.7)",184,education,No education,Manipur,North East
14,Rural,dm_unscreened,16.7,6,27.3,Proportion,"16.7 (6, 27.3)",125,education,Primary,Manipur,North East
14,Rural,dm_undiagnosed,34.3,17.8,50.9,Proportion,"34.3 (17.8, 50.9)",125,education,Primary,Manipur,North East
14,Rural,dm_unscreened,23.2,12.5,33.9,Proportion,"23.2 (12.5, 33.9)",250,education,Secondary,Manipur,North East
14,Rural,dm_undiagnosed,31.2,19.8,42.7,Proportion,"31.2 (19.8, 42.7)",250,education,Secondary,Manipur,North East
14,Urban,dm_unscreened,5,0.9,9.2,Proportion,"5 (0.9, 9.2)",117,education,Higher,Manipur,North East
14,Urban,dm_undiagnosed,16.2,9.1,23.3,Proportion,"16.2 (9.1, 23.3)",117,education,Higher,Manipur,North East
14,Urban,dm_unscreened,12,1,23,Proportion,"12 (1, 23)",64,education,No education,Manipur,North East
14,Urban,dm_undiagnosed,16.7,3.9,29.5,Proportion,"16.7 (3.9, 29.5)",64,education,No education,Manipur,North East
14,Urban,dm_unscreened,1.1,-0.7,2.9,Proportion,"1.1 (-0.7, 2.9)",46,education,Primary,Manipur,North East
14,Urban,dm_undiagnosed,27.4,-12.2,66.9,Proportion,"27.4 (-12.2, 66.9)",46,education,Primary,Manipur,North East
14,Urban,dm_unscreened,14.4,6.5,22.3,Proportion,"14.4 (6.5, 22.3)",199,education,Secondary,Manipur,North East
14,Urban,dm_undiagnosed,22.6,14.1,31,Proportion,"22.6 (14.1, 31)",199,education,Secondary,Manipur,North East
15,Rural,dm_unscreened,18.8,-2.4,39.9,Proportion,"18.8 (-2.4, 39.9)",20,education,Higher,Mizoram,North East
15,Rural,dm_undiagnosed,18.8,-2.4,39.9,Proportion,"18.8 (-2.4, 39.9)",20,education,Higher,Mizoram,North East
15,Rural,dm_unscreened,67.9,27.8,108,Proportion,"67.9 (27.8, 108)",46,education,No education,Mizoram,North East
15,Rural,dm_undiagnosed,68.1,28.1,108,Proportion,"68.1 (28.1, 108)",46,education,No education,Mizoram,North East
15,Rural,dm_unscreened,27.8,2.8,52.9,Proportion,"27.8 (2.8, 52.9)",122,education,Primary,Mizoram,North East
15,Rural,dm_undiagnosed,31.2,6.6,55.8,Proportion,"31.2 (6.6, 55.8)",122,education,Primary,Mizoram,North East
15,Rural,dm_unscreened,11.9,3.8,19.9,Proportion,"11.9 (3.8, 19.9)",155,education,Secondary,Mizoram,North East
15,Rural,dm_undiagnosed,15.5,6.8,24.2,Proportion,"15.5 (6.8, 24.2)",155,education,Secondary,Mizoram,North East
15,Urban,dm_unscreened,1.1,-0.5,2.6,Proportion,"1.1 (-0.5, 2.6)",64,education,Higher,Mizoram,North East
15,Urban,dm_undiagnosed,8.1,0,16.3,Proportion,"8.1 (0, 16.3)",64,education,Higher,Mizoram,North East
15,Urban,dm_unscreened,0,0,0,Proportion,"0 (0, 0)",13,education,No education,Mizoram,North East
15,Urban,dm_undiagnosed,0,0,0,Proportion,"0 (0, 0)",13,education,No education,Mizoram,North East
15,Urban,dm_unscreened,4.8,-0.1,9.7,Proportion,"4.8 (-0.1, 9.7)",102,education,Primary,Mizoram,North East
15,Urban,dm_undiagnosed,23.7,-2.6,50,Proportion,"23.7 (-2.6, 50)",102,education,Primary,Mizoram,North East
15,Urban,dm_unscreened,4.9,0.7,9.2,Proportion,"4.9 (0.7, 9.2)",259,education,Secondary,Mizoram,North East
15,Urban,dm_undiagnosed,10.1,5,15.1,Proportion,"10.1 (5, 15.1)",259,education,Secondary,Mizoram,North East
16,Rural,dm_unscreened,8.8,-1.8,19.3,Proportion,"8.8 (-1.8, 19.3)",45,education,Higher,Tripura,North East
16,Rural,dm_undiagnosed,15.6,0.9,30.4,Proportion,"15.6 (0.9, 30.4)",45,education,Higher,Tripura,North East
16,Rural,dm_unscreened,33.2,15.7,50.7,Proportion,"33.2 (15.7, 50.7)",122,education,No education,Tripura,North East
16,Rural,dm_undiagnosed,60.3,44.9,75.7,Proportion,"60.3 (44.9, 75.7)",122,education,No education,Tripura,North East
16,Rural,dm_unscreened,15.1,6.9,23.3,Proportion,"15.1 (6.9, 23.3)",167,education,Primary,Tripura,North East
16,Rural,dm_undiagnosed,27.4,17,37.7,Proportion,"27.4 (17, 37.7)",167,education,Primary,Tripura,North East
16,Rural,dm_unscreened,19.6,11.4,27.9,Proportion,"19.6 (11.4, 27.9)",264,education,Secondary,Tripura,North East
16,Rural,dm_undiagnosed,31.6,21.2,42,Proportion,"31.6 (21.2, 42)",264,education,Secondary,Tripura,North East
16,Urban,dm_unscreened,9.1,-1.5,19.7,Proportion,"9.1 (-1.5, 19.7)",55,education,Higher,Tripura,North East
16,Urban,dm_undiagnosed,24.6,6.5,42.7,Proportion,"24.6 (6.5, 42.7)",55,education,Higher,Tripura,North East
16,Urban,dm_unscreened,24.4,4.3,44.5,Proportion,"24.4 (4.3, 44.5)",21,education,No education,Tripura,North East
16,Urban,dm_undiagnosed,43.2,11.5,74.8,Proportion,"43.2 (11.5, 74.8)",21,education,No education,Tripura,North East
16,Urban,dm_unscreened,18.4,2.8,34,Proportion,"18.4 (2.8, 34)",42,education,Primary,Tripura,North East
16,Urban,dm_undiagnosed,18.4,2.8,34,Proportion,"18.4 (2.8, 34)",42,education,Primary,Tripura,North East
16,Urban,dm_unscreened,24.8,14.1,35.4,Proportion,"24.8 (14.1, 35.4)",150,education,Secondary,Tripura,North East
16,Urban,dm_undiagnosed,35.5,25.2,45.8,Proportion,"35.5 (25.2, 45.8)",150,education,Secondary,Tripura,North East
17,Rural,dm_unscreened,15.9,1.3,30.4,Proportion,"15.9 (1.3, 30.4)",22,education,Higher,Meghalaya,North East
17,Rural,dm_undiagnosed,35.4,10.1,60.7,Proportion,"35.4 (10.1, 60.7)",22,education,Higher,Meghalaya,North East
17,Rural,dm_unscreened,37.7,18.1,57.3,Proportion,"37.7 (18.1, 57.3)",89,education,No education,Meghalaya,North East
17,Rural,dm_undiagnosed,39.4,19.8,59,Proportion,"39.4 (19.8, 59)",89,education,No education,Meghalaya,North East
