state,residence,variable,estimate,lci,uci,type,est_ci,n,stratification,strata,n5_state,zone
2,Rural,dm_diagnosed,88.3,82.1,94.5,Proportion,"88.3 (82.1, 94.5)",146,education,Higher,Himachal Pradesh,North
2,Rural,dm_screened,77.2,57.4,97.1,Proportion,"77.2 (57.4, 97.1)",342,education,No education,Himachal Pradesh,North
2,Rural,dm_diagnosed,68.9,50.6,87.3,Proportion,"68.9 (50.6, 87.3)",342,education,No education,Himachal Pradesh,North
2,Rural,dm_screened,83.7,72.1,95.2,Proportion,"83.7 (72.1, 95.2)",283,education,Primary,Himachal Pradesh,North
2,Rural,dm_diagnosed,72.6,61.1,84.2,Proportion,"72.6 (61.1, 84.2)",283,education,Primary,Himachal Pradesh,North
2,Rural,dm_screened,88.9,84.1,93.6,Proportion,"88.9 (84.1, 93.6)",565,education,Secondary,Himachal Pradesh,North
2,Rural,dm_diagnosed,76.5,70.3,82.7,Proportion,"76.5 (70.3, 82.7)",565,education,Secondary,Himachal Pradesh,North
2,Urban,dm_screened,100,100,100,Proportion,"100 (100, 100)",56,education,Higher,Himachal Pradesh,North
2,Urban,dm_diagnosed,94.1,87.2,100.9,Proportion,"94.1 (87.2, 100.9)",56,education,Higher,Himachal Pradesh,North
2,Urban,dm_screened,89.6,70.3,108.9,Proportion,"89.6 (70.3, 108.9)",14,education,No education,Himachal Pradesh,North
2,Urban,dm_diagnosed,64.7,35.4,94,Proportion,"64.7 (35.4, 94)",14,education,No education,Himachal Pradesh,North
2,Urban,dm_screened,95.7,89.6,101.9,Proportion,"95.7 (89.6, 101.9)",20,education,Primary,Himachal Pradesh,North
2,Urban,dm_diagnosed,77.8,54,101.6,Proportion,"77.8 (54, 101.6)",20,education,Primary,Himachal Pradesh,North
2,Urban,dm_screened,89.7,79.8,99.5,Proportion,"89.7 (79.8, 99.5)",88,education,Secondary,Himachal Pradesh,North
2,Urban,dm_diagnosed,66.5,45,87.9,Proportion,"66.5 (45, 87.9)",88,education,Secondary,Himachal Pradesh,North
3,Rural,dm_screened,96.7,92,101.5,Proportion,"96.7 (92, 101.5)",102,education,Higher,Punjab,North
3,Rural,dm_diagnosed,88.9,81.4,96.3,Proportion,"88.9 (81.4, 96.3)",102,education,Higher,Punjab,North
3,Rural,dm_screened,83.9,78,89.8,Proportion,"83.9 (78, 89.8)",906,education,No education,Punjab,North
3,Rural,dm_diagnosed,56.2,45.1,67.2,Proportion,"56.2 (45.1, 67.2)",906,education,No education,Punjab,North
3,Rural,dm_screened,88.9,82.8,95,Proportion,"88.9 (82.8, 95)",374,education,Primary,Punjab,North
3,Rural,dm_diagnosed,64.7,53,76.3,Proportion,"64.7 (53, 76.3)",374,education,Primary,Punjab,North
3,Rural,dm_screened,88.1,84,92.1,Proportion,"88.1 (84, 92.1)",895,education,Secondary,Punjab,North
3,Rural,dm_diagnosed,71.3,65.1,77.5,Proportion,"71.3 (65.1, 77.5)",895,education,Secondary,Punjab,North
3,Urban,dm_screened,90.3,82.6,97.9,Proportion,"90.3 (82.6, 97.9)",236,education,Higher,Punjab,North
3,Urban,dm_diagnosed,74.6,64.3,85,Proportion,"74.6 (64.3, 85)",236,education,Higher,Punjab,North
3,Urban,dm_screened,76.6,70.5,82.6,Proportion,"76.6 (70.5, 82.6)",283,education,No education,Punjab,North
3,Urban,dm_diagnosed,54.6,45.6,63.6,Proportion,"54.6 (45.6, 63.6)",283,education,No education,Punjab,North
3,Urban,dm_screened,86.7,75.4,97.9,Proportion,"86.7 (75.4, 97.9)",148,education,Primary,Punjab,North
3,Urban,dm_diagnosed,68.8,54.1,83.4,Proportion,"68.8 (54.1, 83.4)",148,education,Primary,Punjab,North
3,Urban,dm_screened,91.7,86.7,96.8,Proportion,"91.7 (86.7, 96.8)",598,education,Secondary,Punjab,North
3,Urban,dm_diagnosed,79.3,73.1,85.6,Proportion,"79.3 (73.1, 85.6)",598,education,Secondary,Punjab,North
4,Rural,dm_screened,4,2.4,5.6,Proportion,"4 (2.4, 5.6)",3,education,No education,Chandigarh,North
4,Rural,dm_diagnosed,4,2.4,5.6,Proportion,"4 (2.4, 5.6)",3,education,No education,Chandigarh,North
4,Rural,dm_screened,100,100,100,Proportion,"100 (100, 100)",2,education,Primary,Chandigarh,North
4,Rural,dm_diagnosed,95.3,93.2,97.4,Proportion,"95.3 (93.2, 97.4)",2,education,Primary,Chandigarh,North
4,Urban,dm_screened,78.4,42.4,114.3,Proportion,"78.4 (42.4, 114.3)",25,education,Higher,Chandigarh,North
4,Urban,dm_diagnosed,71.3,36.4,106.2,Proportion,"71.3 (36.4, 106.2)",25,education,Higher,Chandigarh,North
4,Urban,dm_screened,88.4,70.6,106.2,Proportion,"88.4 (70.6, 106.2)",34,education,No education,Chandigarh,North
4,Urban,dm_diagnosed,67.2,27.6,106.7,Proportion,"67.2 (27.6, 106.7)",34,education,No education,Chandigarh,North
4,Urban,dm_screened,48.7,0.9,96.4,Proportion,"48.7 (0.9, 96.4)",16,education,Primary,Chandigarh,North
4,Urban,dm_diagnosed,34.5,-1.7,70.7,Proportion,"34.5 (-1.7, 70.7)",16,education,Primary,Chandigarh,North
4,Urban,dm_screened,98.7,96,101.3,Proportion,"98.7 (96, 101.3)",50,education,Secondary,Chandigarh,North
4,Urban,dm_diagnosed,80.9,66.2,95.7,Proportion,"80.9 (66.2, 95.7)",50,education,Secondary,Chandigarh,North
5,Rural,dm_screened,86.6,77.1,96.2,Proportion,"86.6 (77.1, 96.2)",115,education,Higher,Uttarakhand,Central
5,Rural,dm_diagnosed,71.1,55.8,86.4,Proportion,"71.1 (55.8, 86.4)",115,education,Higher,Uttarakhand,Central
5,Rural,dm_screened,77.9,60.5,95.3,Proportion,"77.9 (60.5, 95.3)",285,education,No education,Uttarakhand,Central
5,Rural,dm_diagnosed,71.4,53.8,89,Proportion,"71.4 (53.8, 89)",285,education,No education,Uttarakhand,Central
5,Rural,dm_screened,90.6,84.4,96.8,Proportion,"90.6 (84.4, 96.8)",159,education,Primary,Uttarakhand,Central
5,Rural,dm_diagnosed,68,45.5,90.4,Proportion,"68 (45.5, 90.4)",159,education,Primary,Uttarakhand,Central
5,Rural,dm_screened,85.4,79,91.7,Proportion,"85.4 (79, 91.7)",402,education,Secondary,Uttarakhand,Central
5,Rural,dm_diagnosed,73.7,64.7,82.6,Proportion,"73.7 (64.7, 82.6)",402,education,Secondary,Uttarakhand,Central
5,Urban,dm_screened,84.6,71.9,97.3,Proportion,"84.6 (71.9, 97.3)",119,education,Higher,Uttarakhand,Central
5,Urban,dm_diagnosed,82.2,69.5,94.8,Proportion,"82.2 (69.5, 94.8)",119,education,Higher,Uttarakhand,Central
5,Urban,dm_screened,61.2,32.1,90.3,Proportion,"61.2 (32.1, 90.3)",94,education,No education,Uttarakhand,Central
5,Urban,dm_diagnosed,50.1,21.1,79.2,Proportion,"50.1 (21.1, 79.2)",94,education,No education,Uttarakhand,Central
5,Urban,dm_screened,80.6,63.6,97.5,Proportion,"80.6 (63.6, 97.5)",56,education,Primary,Uttarakhand,Central
5,Urban,dm_diagnosed,63.8,32.2,95.3,Proportion,"63.8 (32.2, 95.3)",56,education,Primary,Uttarakhand,Central
5,Urban,dm_screened,75.4,58.5,92.3,Proportion,"75.4 (58.5, 92.3)",175,education,Secondary,Uttarakhand,Central
5,Urban,dm_diagnosed,64.8,46.4,83.3,Proportion,"64.8 (46.4, 83.3)",175,education,Secondary,Uttarakhand,Central
6,Rural,dm_screened,92,85.3,98.6,Proportion,"92 (85.3, 98.6)",109,education,Higher,Haryana,North
6,Rural,dm_diagnosed,84.7,76.4,92.9,Proportion,"84.7 (76.4, 92.9)",109,education,Higher,Haryana,North
6,Rural,dm_screened,84.4,75.6,93.3,Proportion,"84.4 (75.6, 93.3)",667,education,No education,Haryana,North
6,Rural,dm_diagnosed,67,54.2,79.7,Proportion,"67 (54.2, 79.7)",667,education,No education,Haryana,North
6,Rural,dm_screened,82.1,70.3,93.9,Proportion,"82.1 (70.3, 93.9)",250,education,Primary,Haryana,North
6,Rural,dm_diagnosed,77.2,65,89.5,Proportion,"77.2 (65, 89.5)",250,education,Primary,Haryana,North
6,Rural,dm_screened,84,79.2,88.9,Proportion,"84 (79.2, 88.9)",704,education,Secondary,Haryana,North
6,Rural,dm_diagnosed,70.5,64.7,76.4,Proportion,"70.5 (64.7, 76.4)",704,education,Secondary,Haryana,North
6,Urban,dm_screened,92.1,86.2,98.1,Proportion,"92.1 (86.2, 98.1)",213,education,Higher,Haryana,North
6,Urban,dm_diagnosed,82.5,75.3,89.7,Proportion,"82.5 (75.3, 89.7)",213,education,Higher,Haryana,North
6,Urban,dm_screened,78.1,58.3,97.8,Proportion,"78.1 (58.3, 97.8)",231,education,No education,Haryana,North
6,Urban,dm_diagnosed,71.2,51.6,90.8,Proportion,"71.2 (51.6, 90.8)",231,education,No education,Haryana,North
6,Urban,dm_screened,87.6,75.8,99.5,Proportion,"87.6 (75.8, 99.5)",163,education,Primary,Haryana,North
6,Urban,dm_diagnosed,78.3,65.6,91,Proportion,"78.3 (65.6, 91)",163,education,Primary,Haryana,North
6,Urban,dm_screened,91.6,88,95.2,Proportion,"91.6 (88, 95.2)",602,education,Secondary,Haryana,North
6,Urban,dm_diagnosed,83.3,78.5,88,Proportion,"83.3 (78.5, 88)",602,education,Secondary,Haryana,North
7,Rural,dm_screened,100,100,100,Proportion,"100 (100, 100)",6,education,Higher,Nct Of Delhi,North
7,Rural,dm_diagnosed,82.3,44.5,120.1,Proportion,"82.3 (44.5, 120.1)",6,education,Higher,Nct Of Delhi,North
7,Rural,dm_screened,100,100,100,Proportion,"100 (100, 100)",9,education,No education,Nct Of Delhi,North
7,Rural,dm_diagnosed,92.7,76.3,109,Proportion,"92.7 (76.3, 109)",9,education,No education,Nct Of Delhi,North
7,Rural,dm_screened,94.4,81.9,106.8,Proportion,"94.4 (81.9, 106.8)",6,education,Primary,Nct Of Delhi,North
7,Rural,dm_diagnosed,41.5,-12.6,95.6,Proportion,"41.5 (-12.6, 95.6)",6,education,Primary,Nct Of Delhi,North
7,Rural,dm_screened,96.6,89.7,103.4,Proportion,"96.6 (89.7, 103.4)",17,education,Secondary,Nct Of Delhi,North
7,Rural,dm_diagnosed,62.6,40,85.2,Proportion,"62.6 (40, 85.2)",17,education,Secondary,Nct Of Delhi,North
7,Urban,dm_screened,92.6,89,96.2,Proportion,"92.6 (89, 96.2)",382,education,Higher,Nct Of Delhi,North
7,Urban,dm_diagnosed,82.9,77.5,88.2,Proportion,"82.9 (77.5, 88.2)",382,education,Higher,Nct Of Delhi,North
7,Urban,dm_screened,83.7,73,94.4,Proportion,"83.7 (73, 94.4)",344,education,No education,Nct Of Delhi,North
7,Urban,dm_diagnosed,67.4,54.9,79.9,Proportion,"67.4 (54.9, 79.9)",344,education,No education,Nct Of Delhi,North
7,Urban,dm_screened,75.3,57.8,92.8,Proportion,"75.3 (57.8, 92.8)",232,education,Primary,Nct Of Delhi,North
7,Urban,dm_diagnosed,51.1,35.2,67,Proportion,"51.1 (35.2, 67)",232,education,Primary,Nct Of Delhi,North
7,Urban,dm_screened,88.7,84.9,92.5,Proportion,"88.7 (84.9, 92.5)",693,education,Secondary,Nct Of Delhi,North
7,Urban,dm_diagnosed,70.4,64.2,76.6,Proportion,"70.4 (64.2, 76.6)",693,education,Secondary,Nct Of Delhi,North
8,Rural,dm_screened,88.6,82.5,94.7,Proportion,"88.6 (82.5, 94.7)",124,education,Higher,Rajasthan,North
8,Rural,dm_diagnosed,83.5,75.2,91.7,Proportion,"83.5 (75.2, 91.7)",124,education,Higher,Rajasthan,North
8,Rural,dm_screened,86.7,82.4,91.1,Proportion,"86.7 (82.4, 91.1)",858,education,No education,Rajasthan,North
8,Rural,dm_diagnosed,80.9,75.3,86.5,Proportion,"80.9 (75.3, 86.5)",858,education,No education,Rajasthan,North
8,Rural,dm_screened,81.4,68.9,93.9,Proportion,"81.4 (68.9, 93.9)",248,education,Primary,Rajasthan,North
8,Rural,dm_diagnosed,79,66.5,91.4,Proportion,"79 (66.5, 91.4)",248,education,Primary,Rajasthan,North
8,Rural,dm_screened,82.8,77.2,88.4,Proportion,"82.8 (77.2, 88.4)",535,education,Secondary,Rajasthan,North
8,Rural,dm_diagnosed,78.6,72.6,84.6,Proportion,"78.6 (72.6, 84.6)",535,education,Secondary,Rajasthan,North
8,Urban,dm_screened,89.9,81.9,97.8,Proportion,"89.9 (81.9, 97.8)",208,education,Higher,Rajasthan,North
8,Urban,dm_diagnosed,86.4,78.3,94.6,Proportion,"86.4 (78.3, 94.6)",208,education,Higher,Rajasthan,North
8,Urban,dm_screened,86.4,77.8,95,Proportion,"86.4 (77.8, 95)",223,education,No education,Rajasthan,North
8,Urban,dm_diagnosed,82.8,73.7,92,Proportion,"82.8 (73.7, 92)",223,education,No education,Rajasthan,North
8,Urban,dm_screened,92.6,86,99.2,Proportion,"92.6 (86, 99.2)",127,education,Primary,Rajasthan,North
8,Urban,dm_diagnosed,90.2,83.2,97.3,Proportion,"90.2 (83.2, 97.3)",127,education,Primary,Rajasthan,North
8,Urban,dm_screened,89.6,85.4,93.9,Proportion,"89.6 (85.4, 93.9)",389,education,Secondary,Rajasthan,North
8,Urban,dm_diagnosed,85.4,80.2,90.5,Proportion,"85.4 (80.2, 90.5)",389,education,Secondary,Rajasthan,North
9,Rural,dm_screened,87.7,84.5,91,Proportion,"87.7 (84.5, 91)",721,education,Higher,Uttar Pradesh,Central
9,Rural,dm_diagnosed,79.9,75.5,84.2,Proportion,"79.9 (75.5, 84.2)",721,education,Higher,Uttar Pradesh,Central
9,Rural,dm_screened,78.8,75.3,82.3,Proportion,"78.8 (75.3, 82.3)",2916,education,No education,Uttar Pradesh,Central
9,Rural,dm_diagnosed,71.7,67.7,75.7,Proportion,"71.7 (67.7, 75.7)",2916,education,No education,Uttar Pradesh,Central
9,Rural,dm_screened,82.2,77.6,86.7,Proportion,"82.2 (77.6, 86.7)",892,education,Primary,Uttar Pradesh,Central
9,Rural,dm_diagnosed,72.3,66.8,77.7,Proportion,"72.3 (66.8, 77.7)",892,education,Primary,Uttar Pradesh,Central
9,Rural,dm_screened,81.8,79.2,84.4,Proportion,"81.8 (79.2, 84.4)",2179,education,Secondary,Uttar Pradesh,Central
9,Rural,dm_diagnosed,74,71,77,Proportion,"74 (71, 77)",2179,education,Secondary,Uttar Pradesh,Central
9,Urban,dm_screened,87.1,82.8,91.4,Proportion,"87.1 (82.8, 91.4)",468,education,Higher,Uttar Pradesh,Central
9,Urban,dm_diagnosed,72.2,65.7,78.6,Proportion,"72.2 (65.7, 78.6)",468,education,Higher,Uttar Pradesh,Central
9,Urban,dm_screened,84.4,76.4,92.5,Proportion,"84.4 (76.4, 92.5)",541,education,No education,Uttar Pradesh,Central
9,Urban,dm_diagnosed,74.8,65.8,83.7,Proportion,"74.8 (65.8, 83.7)",541,education,No education,Uttar Pradesh,Central
9,Urban,dm_screened,67.1,47.8,86.4,Proportion,"67.1 (47.8, 86.4)",253,education,Primary,Uttar Pradesh,Central
9,Urban,dm_diagnosed,60,41.8,78.2,Proportion,"60 (41.8, 78.2)",253,education,Primary,Uttar Pradesh,Central
9,Urban,dm_screened,82.5,77.7,87.3,Proportion,"82.5 (77.7, 87.3)",774,education,Secondary,Uttar Pradesh,Central
9,Urban,dm_diagnosed,70.5,65,76,Proportion,"70.5 (65, 76)",774,education,Secondary,Uttar Pradesh,Central
10,Rural,dm_screened,83.7,78.8,88.6,Proportion,"83.7 (78.8, 88.6)",326,education,Higher,Bihar,East
10,Rural,dm_diagnosed,75.4,69.7,81,Proportion,"75.4 (69.7, 81)",326,education,Higher,Bihar,East
10,Rural,dm_screened,69.2,64.4,74,Proportion,"69.2 (64.4, 74)",1624,education,No education,Bihar,East
10,Rural,dm_diagnosed,65.1,60.1,70.1,Proportion,"65.1 (60.1, 70.1)",1624,education,No education,Bihar,East
10,Rural,dm_screened,74.6,67.6,81.6,Proportion,"74.6 (67.6, 81.6)",397,education,Primary,Bihar,East
10,Rural,dm_diagnosed,66.9,59.1,74.6,Proportion,"66.9 (59.1, 74.6)",397,education,Primary,Bihar,East
10,Rural,dm_screened,79.1,75.6,82.6,Proportion,"79.1 (75.6, 82.6)",1216,education,Secondary,Bihar,East
10,Rural,dm_diagnosed,71.8,67.7,75.9,Proportion,"71.8 (67.7, 75.9)",1216,education,Secondary,Bihar,East
10,Urban,dm_screened,87.2,78.7,95.7,Proportion,"87.2 (78.7, 95.7)",162,education,Higher,Bihar,East
10,Urban,dm_diagnosed,77.2,68.1,86.4,Proportion,"77.2 (68.1, 86.4)",162,education,Higher,Bihar,East
10,Urban,dm_screened,85.4,76.5,94.2,Proportion,"85.4 (76.5, 94.2)",248,education,No education,Bihar,East
10,Urban,dm_diagnosed,79,68.8,89.3,Proportion,"79 (68.8, 89.3)",248,education,No education,Bihar,East
10,Urban,dm_screened,87.1,75.6,98.7,Proportion,"87.1 (75.6, 98.7)",90,education,Primary,Bihar,East
10,Urban,dm_diagnosed,60.8,34.7,86.9,Proportion,"60.8 (34.7, 86.9)",90,education,Primary,Bihar,East
10,Urban,dm_screened,81.8,74.9,88.8,Proportion,"81.8 (74.9, 88.8)",301,education,Secondary,Bihar,East
10,Urban,dm_diagnosed,75.4,67.5,83.3,Proportion,"75.4 (67.5, 83.3)",301,education,Secondary,Bihar,East
11,Rural,dm_screened,94.9,86.7,103,Proportion,"94.9 (86.7, 103)",25,education,Higher,Sikkim,North East
11,Rural,dm_diagnosed,91.4,81.5,101.2,Proportion,"91.4 (81.5, 101.2)",25,education,Higher,Sikkim,North East
11,Rural,dm_screened,86.9,77.9,95.8,Proportion,"86.9 (77.9, 95.8)",88,education,No education,Sikkim,North East
11,Rural,dm_diagnosed,68.2,53.6,82.9,Proportion,"68.2 (53.6, 82.9)",88,education,No education,Sikkim,North East
11,Rural,dm_screened,96.4,92.7,100.1,Proportion,"96.4 (92.7, 100.1)",80,education,Primary,Sikkim,North East
11,Rural,dm_diagnosed,93.8,88.4,99.2,Proportion,"93.8 (88.4, 99.2)",80,education,Primary,Sikkim,North East
11,Rural,dm_screened,90.7,82.5,98.9,Proportion,"90.7 (82.5, 98.9)",108,education,Secondary,Sikkim,North East
11,Rural,dm_diagnosed,69.1,53.8,84.3,Proportion,"69.1 (53.8, 84.3)",108,education,Secondary,Sikkim,North East
11,Urban,dm_screened,58.4,25.7,91.1,Proportion,"58.4 (25.7, 91.1)",14,education,Higher,Sikkim,North East
11,Urban,dm_diagnosed,55.7,23.3,88.1,Proportion,"55.7 (23.3, 88.1)",14,education,Higher,Sikkim,North East
11,Urban,dm_screened,100,100,100,Proportion,"100 (100, 100)",10,education,No education,Sikkim,North East
11,Urban,dm_diagnosed,98.8,95.9,101.7,Proportion,"98.8 (95.9, 101.7)",10,education,No education,Sikkim,North East
11,Urban,dm_screened,87.6,64.4,110.8,Proportion,"87.6 (64.4, 110.8)",14,education,Primary,Sikkim,North East
11,Urban,dm_diagnosed,74,48.4,99.6,Proportion,"74 (48.4, 99.6)",14,education,Primary,Sikkim,North East
11,Urban,dm_screened,96.9,92.4,101.5,Proportion,"96.9 (92.4, 101.5)",41,education,Secondary,Sikkim,North East
11,Urban,dm_diagnosed,94.8,88.4,101.2,Proportion,"94.8 (88.4, 101.2)",41,education,Secondary,Sikkim,North East
12,Rural,dm_screened,89.1,82.5,95.8,Proportion,"89.1 (82.5, 95.8)",141,education,Higher,Arunachal Pradesh,North East
12,Rural,dm_diagnosed,82.9,74.2,91.6,Proportion,"82.9 (74.2, 91.6)",141,education,Higher,Arunachal Pradesh,North East
12,Rural,dm_screened,84.7,77.2,92.2,Proportion,"84.7 (77.2, 92.2)",526,education,No education,Arunachal Pradesh,North East
12,Rural,dm_diagnosed,76.7,67.1,86.3,Proportion,"76.7 (67.1, 86.3)",526,education,No education,Arunachal Pradesh,North East
12,Rural,dm_screened,86.3,78.2,94.5,Proportion,"86.3 (78.2, 94.5)",131,education,Primary,Arunachal Pradesh,North East
12,Rural,dm_diagnosed,84.7,76.5,92.8,Proportion,"84.7 (76.5, 92.8)",131,education,Primary,Arunachal Pradesh,North East
12,Rural,dm_screened,85.9,80.4,91.5,Proportion,"85.9 (80.4, 91.5)",383,education,Secondary,Arunachal Pradesh,North East
12,Rural,dm_diagnosed,81.2,74.6,87.7,Proportion,"81.2 (74.6, 87.7)",383,education,Secondary,Arunachal Pradesh,North East
12,Urban,dm_screened,95.9,92.6,99.2,Proportion,"95.9 (92.6, 99.2)",157,education,Higher,Arunachal Pradesh,North East
12,Urban,dm_diagnosed,88.6,82,95.2,Proportion,"88.6 (82, 95.2)",157,education,Higher,Arunachal Pradesh,North East
12,Urban,dm_screened,95.6,92.4,98.8,Proportion,"95.6 (92.4, 98.8)",101,education,No education,Arunachal Pradesh,North East
12,Urban,dm_diagnosed,80.8,64.6,96.9,Proportion,"80.8 (64.6, 96.9)",101,education,No education,Arunachal Pradesh,North East
12,Urban,dm_screened,82.4,64.7,100,Proportion,"82.4 (64.7, 100)",61,education,Primary,Arunachal Pradesh,North East
12,Urban,dm_diagnosed,80.7,63.2,98.2,Proportion,"80.7 (63.2, 98.2)",61,education,Primary,Arunachal Pradesh,North East
12,Urban,dm_screened,86,78.2,93.8,Proportion,"86 (78.2, 93.8)",303,education,Secondary,Arunachal Pradesh,North East
12,Urban,dm_diagnosed,76.6,67.8,85.3,Proportion,"76.6 (67.8, 85.3)",303,education,Secondary,Arunachal Pradesh,North East
13,Rural,dm_screened,96.4,90.2,102.5,Proportion,"96.4 (90.2, 102.5)",27,education,Higher,Nagaland,North East
13,Rural,dm_diagnosed,96.4,90.2,102.5,Proportion,"96.4 (90.2, 102.5)",27,education,Higher,Nagaland,North East
13,Rural,dm_screened,77.8,65.6,90.1,Proportion,"77.8 (65.6, 90.1)",77,education,No education,Nagaland,North East
13,Rural,dm_diagnosed,53.4,31.3,75.5,Proportion,"53.4 (31.3, 75.5)",77,education,No education,Nagaland,North East
13,Rural,dm_screened,36.4,17.1,55.8,Proportion,"36.4 (17.1, 55.8)",102,education,Primary,Nagaland,North East
13,Rural,dm_diagnosed,25.5,11.8,39.2,Proportion,"25.5 (11.8, 39.2)",102,education,Primary,Nagaland,North East
13,Rural,dm_screened,66.2,54.1,78.2,Proportion,"66.2 (54.1, 78.2)",166,education,Secondary,Nagaland,North East
13,Rural,dm_diagnosed,52.7,38,67.4,Proportion,"52.7 (38, 67.4)",166,education,Secondary,Nagaland,North East
13,Urban,dm_screened,92.5,85,100,Proportion,"92.5 (85, 100)",48,education,Higher,Nagaland,North East
13,Urban,dm_diagnosed,92,84.3,99.6,Proportion,"92 (84.3, 99.6)",48,education,Higher,Nagaland,North East
13,Urban,dm_screened,58,12.9,103.1,Proportion,"58 (12.9, 103.1)",25,education,No education,Nagaland,North East
13,Urban,dm_diagnosed,58,12.9,103.1,Proportion,"58 (12.9, 103.1)",25,education,No education,Nagaland,North East
13,Urban,dm_screened,82.7,65,100.4,Proportion,"82.7 (65, 100.4)",29,education,Primary,Nagaland,North East
13,Urban,dm_diagnosed,72.2,48.2,96.1,Proportion,"72.2 (48.2, 96.1)",29,education,Primary,Nagaland,North East
13,Urban,dm_screened,89.9,84.4,95.3,Proportion,"89.9 (84.4, 95.3)",158,education,Secondary,Nagaland,North East
13,Urban,dm_diagnosed,81.4,74.2,88.6,Proportion,"81.4 (74.2, 88.6)",158,education,Secondary,Nagaland,North East
14,Rural,dm_screened,87.9,76.7,99,Proportion,"87.9 (76.7, 99)",87,education,Higher,Manipur,North East
14,Rural,dm_diagnosed,71.4,55.3,87.4,Proportion,"71.4 (55.3, 87.4)",87,education,Higher,Manipur,North East
14,Rural,dm_screened,86.5,79.4,93.6,Proportion,"86.5 (79.4, 93.6)",188,education,No education,Manipur,North East
14,Rural,dm_diagnosed,79.2,70.1,88.4,Proportion,"79.2 (70.1, 88.4)",188,education,No education,Manipur,North East
14,Rural,dm_screened,75.5,61.9,89,Proportion,"75.5 (61.9, 89)",126,education,Primary,Manipur,North East
14,Rural,dm_diagnosed,69.2,55.2,83.2,Proportion,"69.2 (55.2, 83.2)",126,education,Primary,Manipur,North East
14,Rural,dm_screened,73.8,63.1,84.6,Proportion,"73.8 (63.1, 84.6)",263,education,Secondary,Manipur,North East
14,Rural,dm_diagnosed,64.7,53,76.4,Proportion,"64.7 (53, 76.4)",263,education,Secondary,Manipur,North East
14,Urban,dm_screened,92.4,87.5,97.3,Proportion,"92.4 (87.5, 97.3)",125,education,Higher,Manipur,North East
14,Urban,dm_diagnosed,77.9,70.3,85.4,Proportion,"77.9 (70.3, 85.4)",125,education,Higher,Manipur,North East
14,Urban,dm_screened,86.1,75.1,97.1,Proportion,"86.1 (75.1, 97.1)",68,education,No education,Manipur,North East
14,Urban,dm_diagnosed,83.2,70.8,95.5,Proportion,"83.2 (70.8, 95.5)",68,education,No education,Manipur,North East
14,Urban,dm_screened,48.6,35.1,62.2,Proportion,"48.6 (35.1, 62.2)",48,education,Primary,Manipur,North East
14,Urban,dm_diagnosed,44.1,29.5,58.6,Proportion,"44.1 (29.5, 58.6)",48,education,Primary,Manipur,North East
14,Urban,dm_screened,80.8,71.9,89.6,Proportion,"80.8 (71.9, 89.6)",214,education,Secondary,Manipur,North East
14,Urban,dm_diagnosed,70.3,61.1,79.6,Proportion,"70.3 (61.1, 79.6)",214,education,Secondary,Manipur,North East
15,Rural,dm_screened,81.2,60,102.4,Proportion,"81.2 (60, 102.4)",20,education,Higher,Mizoram,North East
15,Rural,dm_diagnosed,81.2,60,102.4,Proportion,"81.2 (60, 102.4)",20,education,Higher,Mizoram,North East
15,Rural,dm_screened,31.9,-7.2,70.9,Proportion,"31.9 (-7.2, 70.9)",50,education,No education,Mizoram,North East
15,Rural,dm_diagnosed,31.7,-7.3,70.7,Proportion,"31.7 (-7.3, 70.7)",50,education,No education,Mizoram,North East
15,Rural,dm_screened,70.3,45.8,94.8,Proportion,"70.3 (45.8, 94.8)",131,education,Primary,Mizoram,North East
15,Rural,dm_diagnosed,66.6,42.5,90.7,Proportion,"66.6 (42.5, 90.7)",131,education,Primary,Mizoram,North East
15,Rural,dm_screened,84.4,75.5,93.2,Proportion,"84.4 (75.5, 93.2)",170,education,Secondary,Mizoram,North East
15,Rural,dm_diagnosed,78.7,68.8,88.7,Proportion,"78.7 (68.8, 88.7)",170,education,Secondary,Mizoram,North East
15,Urban,dm_screened,95.9,91.9,99.9,Proportion,"95.9 (91.9, 99.9)",69,education,Higher,Mizoram,North East
15,Urban,dm_diagnosed,87.9,78.8,97,Proportion,"87.9 (78.8, 97)",69,education,Higher,Mizoram,North East
15,Urban,dm_screened,98.7,95.9,101.5,Proportion,"98.7 (95.9, 101.5)",14,education,No education,Mizoram,North East
15,Urban,dm_diagnosed,98.7,95.9,101.5,Proportion,"98.7 (95.9, 101.5)",14,education,No education,Mizoram,North East
15,Urban,dm_screened,93.9,88.9,98.8,Proportion,"93.9 (88.9, 98.8)",113,education,Primary,Mizoram,North East
15,Urban,dm_diagnosed,75.2,53.3,97.1,Proportion,"75.2 (53.3, 97.1)",113,education,Primary,Mizoram,North East
15,Urban,dm_screened,93.6,89.3,98,Proportion,"93.6 (89.3, 98)",280,education,Secondary,Mizoram,North East
15,Urban,dm_diagnosed,85.9,80.6,91.2,Proportion,"85.9 (80.6, 91.2)",280,education,Secondary,Mizoram,North East
16,Rural,dm_screened,91.2,81.3,101.1,Proportion,"91.2 (81.3, 101.1)",47,education,Higher,Tripura,North East
16,Rural,dm_diagnosed,83.4,69.4,97.5,Proportion,"83.4 (69.4, 97.5)",47,education,Higher,Tripura,North East
